eprew_recent,eplen,best_ext_ret,total_secs,tcount,recent_best_ext_ret,eprew_std,best_eplen,n_updates,eprew,epcount,rew_mean,recent_worst_eplen,eplen_std,recent_best_eplen
150.7720732504905,167.63,161.5,29559.645394325256,121077074.0,160.3,4.310827762738844,141,473,150.642,124651.0,0.9200902,500,9.852568193115944,145
150.8509778357236,166.73,161.5,29914.76141691208,121333410.0,160.7,3.794728448782599,141,474,151.19400000000002,126185.0,0.9263997,500,9.352919330348145,144
151.2093851132686,165.33,161.5,30272.982540607452,121590485.0,160.7,3.779004498541912,141,475,151.635,127730.0,0.9339787,384,9.111591518499939,144
151.23668407310703,165.95,161.5,30629.57614016533,121845598.0,160.7,4.2403088330922305,141,476,151.30899999999997,129262.0,0.9245046,415,10.32412223871841,144
151.435,167.69,161.8,30985.107177257538,122101295.0,161.8,4.16308479375571,141,477,150.875,130802.0,0.9322711,302,10.484936814306513,141
151.34015544041452,163.55,161.8,31337.316372156143,122357619.0,161.1,3.8815299818499396,141,478,152.515,132346.0,0.9338786,500,9.298790243897322,143
151.23257624918887,167.99,161.8,31690.41770553589,122613540.0,161.5,33.79607409152726,141,479,148.624,133887.0,0.93201244,500,35.51858527588057,142
151.49837872892348,163.85,161.8,32046.375611305237,122869168.0,160.3,3.5643584275434486,141,480,152.30700000000002,135429.0,0.933305,299,8.848022377910219,145
151.42149774047772,166.38,161.8,32398.151027202606,123126348.0,160.8,3.4669040944335334,141,481,151.27599999999998,136978.0,0.93459344,419,8.642661627068366,143
151.37968750000002,166.49,161.8,32750.61781525612,123381489.0,160.3,3.2513006628117314,141,482,151.438,138514.0,0.9254093,326,7.985605800438686,145
151.11303501945525,164.95,161.8,33103.6196372509,123637867.0,161.0,3.7963312553042576,141,483,151.76300000000003,140056.0,0.92904377,500,8.804970187343054,143
151.5390402075227,165.1,161.8,33460.056164741516,123893263.0,161.5,3.6647088561030348,141,484,151.797,141598.0,0.9291103,359,8.902246907382429,142
151.2089552238806,165.34,161.8,33814.46750712395,124149158.0,160.7,5.423723720839768,141,485,151.661,143139.0,0.9287073,500,13.516819152448553,144
150.97228366948602,166.96,161.8,34169.71261882782,124405117.0,160.9,4.019682076980716,141,486,150.866,144676.0,0.9268476,500,9.437075818281848,143
151.41157078215903,164.62,161.8,34528.56160378456,124661442.0,160.7,3.435335645901285,141,487,151.76299999999998,146223.0,0.93202204,500,8.683063975348794,144
151.80597686375322,165.99,161.8,34880.38595318794,124918214.0,161.4,4.5997629286736075,141,488,151.44099999999997,147779.0,0.94251007,238,11.106300013956043,142
151.62895077720205,168.37,161.8,35228.68269467354,125173804.0,161.3,6.96030710529356,140,489,150.505,149323.0,0.93484545,306,16.66832625070676,140
151.72118863049096,165.9,161.8,35577.223885297775,125429861.0,160.6,3.9841509760549987,140,490,151.629,150871.0,0.9362967,488,9.778036612735708,144
151.5792501616031,165.55,161.8,35927.23620080948,125685719.0,160.6,4.475316636842582,140,491,151.579,152418.0,0.9344194,500,10.630498577206998,144
151.64750809061488,164.16,161.8,36276.84573888779,125940677.0,161.7,3.4533188384509175,140,492,152.333,153963.0,0.93439245,500,8.378209832655182,141
151.72535392535394,164.65,161.8,36628.946852207184,126197275.0,160.3,3.6194690218317933,140,493,152.038,155517.0,0.942052,500,9.134960317374125,145
151.7154244977317,166.61,161.8,36979.66392993927,126452571.0,161.1,7.293786122446971,140,494,151.278,157060.0,0.93338346,384,18.1960957350746,143
151.96378205128204,165.34,161.8,37335.70730257034,126709825.0,161.1,4.308911231390131,140,495,151.822,158620.0,0.94511425,291,10.473032034707044,143
151.85637540453075,164.73,162.2,37691.29081892967,126964805.0,162.2,3.7041603636991733,140,496,152.014,160165.0,0.93621564,348,8.972017610326008,140
151.94958360025623,166.27,162.2,38047.053225040436,127221935.0,161.6,3.7869776867576066,140,497,151.46,161726.0,0.9469423,337,9.451830510541331,141
152.13159252095423,164.87,162.2,38399.75396823883,127476736.0,161.0,4.8114575754130895,140,498,151.874,163277.0,0.941242,289,11.898449478818657,143
151.97933032839666,165.23,162.2,38750.46235322952,127732520.0,161.0,6.433718287273699,140,499,151.937,164830.0,0.9413804,328,16.211017858234566,143
151.9020592020592,165.42,162.3,39105.305038928986,127988401.0,162.3,3.947608896534712,140,500,151.828,166384.0,0.9413645,500,9.827695558980244,140
152.15496476617554,164.82,162.3,39454.57203888893,128245038.0,161.0,4.800756086284743,140,501,152.02900000000002,167945.0,0.94820917,305,11.785058336724514,143
152.12776349614396,163.86,162.3,39812.79918074608,128500897.0,160.3,2.931029000197713,140,502,152.387,169501.0,0.9444681,324,7.035652066439897,145
152.18109833971903,163.87,162.3,40172.949904203415,128757645.0,160.3,4.563171156115011,140,503,152.513,171067.0,0.95255053,500,11.29748202034418,145
152.4519871794872,163.13,162.3,40523.24956893921,129013002.0,161.5,3.781995637226463,140,504,152.50300000000001,172627.0,0.948524,399,8.696729270248673,142
151.79465894465895,164.88,162.3,40879.79360461235,129269306.0,161.7,5.498382580359428,140,505,151.767,174181.0,0.9418026,500,13.297578726971311,141
152.1425272610648,164.1,162.3,41231.66676521301,129525183.0,161.1,3.5770384398270028,140,506,152.414,175740.0,0.94660217,500,8.921322771876378,143
151.80509020618555,162.94,162.3,41581.12241601944,129780529.0,162.1,4.036369036646674,140,507,152.675,177292.0,0.9386849,500,10.077519536076323,140
152.6786123488224,163.32,162.3,41935.503546237946,130036855.0,161.5,4.101869208056249,140,508,152.663,178863.0,0.95509267,409,10.098395912222891,142
152.5969465648855,163.27,162.3,42286.45943069458,130293494.0,161.5,4.354563009074504,140,509,152.69100000000003,180435.0,0.95540947,317,10.865408413860935,142
152.59725063938617,162.38,162.3,42645.81001877785,130548840.0,161.5,3.552201993130459,140,510,153.119,181999.0,0.9492933,318,8.579953379826723,142
152.31666666666666,163.65,162.3,42997.56601190567,130805434.0,161.9,4.622680932099902,140,511,152.48899999999998,183565.0,0.949758,396,11.592562270697535,141
152.2699363057325,162.33,162.3,43353.51418066025,131061921.0,161.3,3.2726703164235773,140,512,152.97299999999998,185135.0,0.95252484,500,7.545932679265036,142
152.6969968051118,162.32,162.7,43704.220125198364,131316526.0,162.7,4.1108971040394575,139,513,152.915,186700.0,0.9508757,500,10.038804709725158,139
152.6119696010133,161.75,162.7,44056.43001270294,131573651.0,161.0,3.4633618061068923,139,514,153.31500000000003,188279.0,0.96030223,500,8.384956767926713,143
152.68200253485426,162.95,162.7,44403.55295944214,131830855.0,161.1,3.760763087459777,139,515,152.781,189857.0,0.959892,341,9.349197826551752,143
152.67952655150353,162.05,162.7,44749.79916739464,132085754.0,160.5,3.561315908481021,139,516,153.17299999999997,191420.0,0.950162,427,8.418283673053553,144
152.53212005108557,161.48,162.7,45107.161005973816,132341126.0,160.9,3.3157049024302507,139,517,153.34900000000002,192986.0,0.95354176,500,8.150435571182685,143
153.05214646464646,163.22,162.7,45461.22857785225,132597886.0,161.5,3.4563645641048937,139,518,152.58799999999997,194570.0,0.9655156,251,8.4930324384168,142
152.94656925031768,161.65,162.7,45807.24881339073,132853570.0,161.9,3.76017286836656,139,519,153.18999999999997,196144.0,0.9597712,306,9.108649735279098,141
152.88646759847524,162.13,162.7,46154.70974493027,133109016.0,161.5,3.876743994642926,139,520,153.116,197718.0,0.9581926,500,9.447385881819374,142
152.9680783817952,161.08,162.7,46501.47616815567,133365631.0,160.4,3.2599809815396177,139,521,153.482,199300.0,0.96501523,461,8.071777994964927,144
152.76184713375795,161.74,162.7,46852.73953413963,133621217.0,161.5,3.587938126556811,139,522,153.17000000000002,200870.0,0.95649296,499,8.868618832715724,142
152.86507936507937,162.8,162.7,47203.63690280914,133877218.0,161.5,3.8345143108352056,139,523,152.83,202445.0,0.96033186,334,9.410632284814872,142
153.007702020202,162.53,162.7,47560.70915341377,134134242.0,161.8,3.0784353168452308,139,524,153.106,204029.0,0.9665347,265,7.683039763010472,141
152.89955242966752,162.55,162.7,47910.52864050865,134388461.0,161.7,3.3215634872752307,139,525,152.904,205593.0,0.9560128,338,8.150306742693799,141
152.73385876418664,161.94,162.7,48268.2304751873,134646443.0,162.7,2.9483993962826665,139,526,153.071,207179.0,0.96452993,500,7.414607204700732,139
152.79859335038364,163.61,162.7,48609.67411351204,134900986.0,160.7,6.871692367968752,139,527,152.438,208743.0,0.952435,424,16.861135786180004,144
153.2363866077069,160.86,162.7,48961.141219854355,135156981.0,161.5,3.7980535804540727,139,528,153.483,210326.0,0.96780324,265,8.892716120511214,142
152.9553447185326,161.11,162.7,49319.134472608566,135413459.0,162.3,3.3145948470363606,139,529,153.469,211907.0,0.9649134,500,8.299271052327429,140
152.931198478123,162.28,162.7,49669.50904130936,135669254.0,161.5,4.174206032289254,139,530,153.198,213484.0,0.96224684,500,10.394306133648364,142
153.09727503168568,161.55,162.7,50023.88921070099,135924869.0,161.9,3.6426192499354086,139,531,153.275,215062.0,0.9638973,291,8.517482022288041,141
153.2266037735849,160.29,162.7,50373.626670598984,136181813.0,162.7,3.5600820215270335,139,532,153.604,216652.0,0.9713597,339,8.359778705205061,139
153.26091081593927,162.39,162.7,50724.422612667084,136437329.0,161.5,6.686495644207062,139,533,153.024,218233.0,0.9668689,314,16.78802847269446,142
153.02029169308815,161.91,162.7,51070.00864005089,136692533.0,161.7,3.5308021751437746,139,534,152.99399999999997,219810.0,0.9615121,500,8.459426694522508,141
153.22739811912226,162.33,162.8,51423.37184238434,136950404.0,162.8,3.7320696670882243,138,535,153.016,221405.0,0.97609234,471,9.002283043761732,138
153.18976626658244,164.29,162.8,51778.58706688881,137206214.0,161.5,7.874351973337234,138,536,152.30899999999997,222988.0,0.96749353,500,18.824077666648108,142
153.4005681818182,160.7,162.8,52135.87997317314,137461756.0,162.7,4.820089625722742,138,537,153.55599999999998,224572.0,0.9680723,313,11.884022887894485,139
153.4833228445563,161.56,162.8,52487.19539475441,137717843.0,161.9,3.718012775663901,138,538,153.409,226161.0,0.97398394,326,8.896426248781024,141
152.9280834914611,162.12,162.8,52843.89349603653,137973666.0,161.4,3.9275946837727536,138,539,153.02,227742.0,0.9640889,500,9.572126200588876,142
153.02682619647356,160.25,162.8,53199.78338766098,138230785.0,161.9,3.8259193666359472,138,540,154.02899999999997,229330.0,0.9700125,500,9.533493588396649,141
152.86361323155214,162.22,162.8,53553.99021792412,138485662.0,161.7,3.722700095360893,138,541,153.25199999999998,230902.0,0.95567065,500,9.2591360288096,141
153.72324561403508,159.97,162.8,53911.47624182701,138741999.0,161.7,3.3671418146552705,138,542,153.866,232498.0,0.97828156,310,8.237056513099809,141
153.4086544535692,162.02,162.8,54261.70677399635,138996981.0,161.0,3.720284397730904,138,543,153.022,234081.0,0.96740395,500,9.329501594404709,143
153.6687695190506,160.09,162.8,54619.133799791336,139254222.0,161.1,4.148867315304264,138,544,153.97000000000003,235682.0,0.9824898,240,10.002094780594714,143
153.7625392834695,158.63,162.9,54975.07847070694,139509481.0,162.9,3.219724211792058,138,545,154.524,237273.0,0.97453505,259,7.979542593407219,138
153.38279773156899,161.55,162.9,55322.742453575134,139764888.0,161.4,5.001401403606795,138,546,153.37199999999999,238860.0,0.9706066,500,12.519085429854691,141
153.69400374765772,159.64,162.9,55674.44852948189,140021922.0,161.9,3.3186744341679555,138,547,154.10000000000002,240461.0,0.97739685,307,8.265010586805076,141
153.79147869674185,158.02,162.9,56034.29908776283,140277520.0,162.5,3.4247445160186767,138,548,154.62500000000003,242057.0,0.9789083,314,7.658955542369991,138
153.9255,160.25,162.9,56387.94558548927,140533397.0,161.5,3.0663822331862014,138,549,153.99,243657.0,0.9797361,283,7.510492660272027,142
153.76612398246712,160.09,162.9,56736.56476306915,140789334.0,161.9,3.283263467953797,138,550,153.759,245254.0,0.98104376,273,8.073530826100809,141
153.96758276077452,159.9,162.9,57094.559617996216,141045233.0,162.2,3.585650708030551,138,551,153.99699999999999,246855.0,0.9803551,318,8.843641783790204,140
154.01044776119403,159.16,162.9,57449.33932733536,141301986.0,161.7,3.450591833294689,138,552,154.204,248463.0,0.9855684,289,8.521408334307187,141
153.83083176985616,160.0,162.9,57807.99859833717,141558122.0,161.5,4.294989057029134,138,553,153.887,250062.0,0.9808319,280,10.486181383134664,141
153.69685534591196,159.64,162.9,58164.39953708649,141812927.0,161.9,8.255924176008401,138,554,154.054,251652.0,0.9736903,500,19.492829450851925,141
153.69993761696819,161.97,163.5,58523.649582862854,142069386.0,163.5,31.81562094317821,137,555,151.20800000000003,253255.0,0.98298496,500,34.782022655389085,137
153.45764411027568,161.08,163.5,58879.590695142746,142325195.0,162.0,3.3586300778740137,137,556,153.598,254851.0,0.97667575,500,8.041989803524997,140
154.0243947858473,161.68,163.5,59228.2392373085,142582501.0,162.7,7.997409830688934,137,557,153.40599999999998,256462.0,0.98826754,379,19.931823800144333,139
154.14822208359325,159.81,163.5,59578.67799401283,142837645.0,162.2,3.4517554953965077,137,558,154.028,258065.0,0.98474956,500,8.542476221798923,140
154.12038653366585,159.49,163.5,59929.79528093338,143093141.0,162.2,3.363759057958819,137,559,154.175,259669.0,0.98507833,500,8.127108957064623,140
154.27706137631742,157.93,163.5,60283.44291090965,143349787.0,162.8,3.505837417793357,137,560,154.752,261282.0,0.9919911,288,8.086105366615005,138
153.89950155763242,164.16,164.1,60639.69945192337,143606165.0,164.1,32.193024089078676,135,561,150.58,262887.0,0.98365587,500,34.68478629024547,135
154.05451713395638,158.91,164.1,60989.78858757019,143861847.0,163.3,3.5066970214148823,135,562,154.426,264492.0,0.98417366,500,8.25359921488801,137
154.36459627329194,158.76,164.1,61343.27546072006,144117624.0,162.9,3.7998709188602717,135,563,154.391,266102.0,0.9913447,252,9.405445231354015,138
154.0738643434972,159.54,164.1,61694.68544101715,144374165.0,162.6,3.4292092382938666,135,564,154.018,267709.0,0.9862648,365,8.18586586745715,139
154.14658735128367,159.26,164.1,62049.53909134865,144628655.0,163.3,3.9567333748939917,135,565,154.181,269306.0,0.9798671,333,9.236471187634377,137
154.2298148148148,157.84,164.1,62407.39170265198,144886172.0,162.8,3.1003386911755304,135,566,154.75,270926.0,0.9974148,371,7.53487889750061,138
154.29239875389408,159.47,164.1,62763.13738656044,145141510.0,161.7,3.729333854725265,135,567,154.237,272531.0,0.9836685,324,9.357836288373504,138
153.90553827006843,159.09,164.1,63118.901631593704,145397612.0,163.1,2.9933185597259784,135,568,154.362,274138.0,0.98678833,500,7.030071123395553,138
154.51101485148513,158.55,164.1,63473.04830431938,145653811.0,163.1,4.300737029858953,135,569,154.41899999999998,275754.0,0.99511117,381,10.180741623280692,138
154.4858116480793,157.9,164.1,63822.991213321686,145909799.0,163.1,3.525066098671059,135,570,154.74699999999999,277368.0,0.9910709,239,8.754998572244316,138
154.48535980148884,158.53,164.1,64180.54804253578,146165486.0,162.5,3.718536809015072,135,571,154.622,278980.0,0.99200046,274,9.19070726331766,139
154.35512345679012,157.07,164.1,64534.47072172165,146422860.0,163.1,2.989049849032297,135,572,155.159,280600.0,0.9980548,411,7.240517937274929,138
154.61061452513968,157.6,164.1,64886.04423594475,146677931.0,162.4,3.150999841320212,135,573,154.76,282211.0,0.9920501,335,7.7291655435758395,139
154.64025893958078,157.33,164.1,65239.24197220802,146934302.0,162.3,3.575942393272017,135,574,155.106,283833.0,1.0005944,346,8.920823952976543,137
154.29564947172156,158.11,164.1,65592.22425055504,147189252.0,162.3,4.02988039524748,135,575,154.608,285442.0,0.989624,500,9.238933921183765,140
