curbestlen,serial_timesteps,eprewmean,policy_entropy,explained_variance,approxkl,clipfrac,epbestrew,fps,value_loss,eplenmean,total_timesteps,time_elapsed,nupdates,epbestlen,policy_loss,curbestrew
1000,958000,-96.0,1.6803243,0.3798334002494812,0.0018370231,0.08413867,55.5,2102,9.540447,1000.0,61312000,29366.12450146675,479,705,0.00020470473,-96.0
1000,960000,-96.0,1.6979202,0.33292222023010254,0.0015236199,0.06891015,55.5,2099,9.738333,1000.0,61440000,29427.0933740139,480,705,0.000306935,-96.0
1000,962000,-95.96,1.7110544,0.3306789994239807,0.0066701057,0.31334183,55.5,2039,10.07079,1000.0,61568000,29489.91209793091,481,705,0.0050426726,-92.0
1000,964000,-96.0,1.7293311,0.34185969829559326,0.002546942,0.11857225,55.5,2089,9.820353,1000.0,61696000,29551.176559448242,482,705,0.0013571178,-96.0
1000,966000,-95.96,1.7309499,0.3309491276741028,0.0015083709,0.07437499,55.5,2153,9.851411,1000.0,61824000,29610.613132715225,483,705,0.00026541122,-92.0
1000,968000,-95.92,1.7311996,0.3316341042518616,0.0025346505,0.13066016,55.5,2142,10.0724745,1000.0,61952000,29670.36943602562,484,705,0.0010618311,-92.0
1000,970000,-96.0,1.7320906,0.33966904878616333,0.0018010311,0.083734386,55.5,2141,9.904676,1000.0,62080000,29730.13789510727,485,705,0.00027781507,-96.0
1000,972000,-96.0,1.7338165,0.3271183371543884,0.0014413242,0.04565624,55.5,2129,10.041367,1000.0,62208000,29790.243347883224,486,705,0.00044243736,-96.0
1000,974000,-95.96,1.7354958,0.32150930166244507,0.0022663241,0.11696875,55.5,2122,9.954003,1000.0,62336000,29850.551292181015,487,705,0.0005256023,-92.0
1000,976000,-95.92,1.7420111,0.3361620306968689,0.002133863,0.1326094,55.5,2129,10.062776,1000.0,62464000,29910.653335809708,488,705,0.000507153,-92.0
1000,978000,-95.88,1.7409966,0.3424648642539978,0.0010837982,0.04258985,55.5,2090,10.073398,1000.0,62592000,29971.872339963913,489,705,0.00011465436,-92.0
1000,980000,-95.96,1.7512378,0.328855037689209,0.0026936394,0.09142578,55.5,2090,10.108858,1000.0,62720000,30033.119628429413,490,705,0.0010578812,-92.0
1000,982000,-95.96,1.7481327,0.3956185579299927,0.0009375357,0.0387793,55.5,2073,10.055266,1000.0,62848000,30094.90612053871,491,705,0.0003047076,-92.0
1000,984000,-95.8,1.7539659,0.38715726137161255,0.001669003,0.07703319,55.5,2067,10.024,1000.0,62976000,30156.831045866013,492,705,-3.360975e-05,-92.0
1000,986000,-96.0,1.7409325,0.3865581750869751,0.0021379702,0.08878516,55.5,2093,9.997575,1000.0,63104000,30217.989170074463,493,705,0.00050082465,-96.0
1000,988000,-95.92,1.7393495,0.3464358448982239,0.0028757723,0.12712304,55.5,2115,10.171765,1000.0,63232000,30278.502834558487,494,705,0.0012919098,-92.0
1000,990000,-95.84,1.7419984,0.3594245910644531,0.0016912335,0.07404884,55.5,2142,9.951034,1000.0,63360000,30338.248885154724,495,705,0.00015252043,-92.0
1000,992000,-95.92,1.7165946,0.3518233895301819,0.001416366,0.06581446,55.5,2076,9.971678,1000.0,63488000,30399.883007764816,496,705,0.00018946145,-92.0
1000,994000,-95.94,1.7333403,0.3533392548561096,0.0021572902,0.0959707,55.5,2037,9.770731,1000.0,63616000,30462.70251274109,497,705,0.00028470455,-92.0
1000,996000,-95.8,1.7446876,0.3645944595336914,0.0018423472,0.065498054,55.5,2062,9.7592125,1000.0,63744000,30524.756108283997,498,705,0.0001200941,-92.0
1000,998000,-95.86,1.7604876,0.38747692108154297,0.0020048344,0.079511724,55.5,2081,9.61398,1000.0,63872000,30586.25654578209,499,705,0.0003024764,-92.0
1000,1000000,-95.86,1.7605304,0.372952401638031,0.0027863393,0.13494924,55.5,2091,9.631557,1000.0,64000000,30647.466899871826,500,705,0.0006019233,-92.0
1000,1002000,-95.98,1.7678005,0.3875545263290405,0.0020337824,0.08549024,55.5,2084,9.523083,1000.0,64128000,30708.913197755814,501,705,0.00026176637,-92.0
1000,1004000,-95.82,1.7723795,0.38875502347946167,0.0013977562,0.049675792,55.5,2081,9.691969,1000.0,64256000,30770.42321705818,502,705,0.00024345571,-92.0
1000,1006000,-95.64,1.7852784,0.3891555070877075,0.0020383997,0.08567967,55.5,2094,9.450262,1000.0,64384000,30831.540726184845,503,705,6.464494e-05,-92.0
1000,1008000,-95.8,1.7937297,0.3999106287956238,0.0014536517,0.034632802,55.5,2083,9.389526,1000.0,64512000,30892.990456819534,504,705,-3.6895485e-06,-92.0
1000,1010000,-95.76,1.7957896,0.3953198790550232,0.0014126961,0.040574223,55.5,2096,9.444305,1000.0,64640000,30954.037444114685,505,705,9.917433e-05,-92.0
1000,1012000,-95.68,1.7975842,0.41045141220092773,0.002007605,0.08779101,55.5,2078,9.296273,1000.0,64768000,31015.61957669258,506,705,0.00023795669,-92.0
1000,1014000,-95.48,1.7947608,0.4140859842300415,0.001989358,0.080384746,55.5,2101,9.153288,1000.0,64896000,31076.536013364792,507,705,0.00020439952,-92.0
1000,1016000,-95.68,1.779462,0.3985939025878906,0.0042256922,0.13110939,55.5,2106,9.401617,1000.0,65024000,31137.316133499146,508,705,0.0034294792,-92.0
1000,1018000,-95.72,1.7732515,0.3880153298377991,0.0018828481,0.07439257,55.5,2090,9.4084835,1000.0,65152000,31198.553415060043,509,705,0.00029668913,-92.0
1000,1020000,-95.64,1.7728009,0.37049436569213867,0.0012462405,0.023386715,55.5,2115,9.381051,1000.0,65280000,31259.06020951271,510,705,-8.095751e-06,-92.0
1000,1022000,-95.36,1.7813177,0.370636522769928,0.0015881779,0.03098438,55.5,2074,9.539852,1000.0,65408000,31320.80594754219,511,705,-0.00024262999,-92.0
1000,1024000,-95.08,1.7842104,0.3851636052131653,0.0015753172,0.030646486,55.5,2095,9.467154,1000.0,65536000,31381.89772439003,512,705,-0.00027291343,-92.0
1000,1026000,-94.76,1.7871982,0.378307044506073,0.0011112484,0.017103516,55.5,2098,9.616612,1000.0,65664000,31442.894152879715,513,705,7.395128e-05,-88.0
1000,1028000,-94.48,1.7886091,0.3645516633987427,0.0012868545,0.057109375,55.5,2090,9.860081,1000.0,65792000,31504.12459588051,514,705,0.00011172711,-88.0
1000,1030000,-94.84,1.7821444,0.347639799118042,0.0010798952,0.03136523,55.5,2097,10.038171,1000.0,65920000,31565.150288581848,515,705,9.48718e-05,-88.0
1000,1032000,-95.0,1.7861655,0.34904032945632935,0.0012982251,0.03248242,55.5,2144,10.124896,1000.0,66048000,31624.836421489716,516,705,-7.8979756e-05,-88.0
1000,1034000,-94.6,1.7794572,0.3394123315811157,0.0010091068,0.022974612,55.5,2130,10.084646,1000.0,66176000,31684.91553759575,517,705,-8.048811e-05,-88.0
1000,1036000,-94.96,1.7836235,0.3549742102622986,0.0014929104,0.025492186,55.5,2140,9.832633,1000.0,66304000,31744.7186729908,518,705,-3.5914425e-05,-92.0
1000,1038000,-93.84,1.7960534,0.36417222023010254,0.0017478544,0.056884766,55.5,2140,10.096125,1000.0,66432000,31804.526404619217,519,705,0.00010407733,-88.0
1000,1040000,-94.44,1.7931098,0.37564581632614136,0.0012707605,0.029001964,55.5,2129,9.7722,1000.0,66560000,31864.65020418167,520,705,-7.314396e-05,-88.0
1000,1042000,-93.64,1.8050822,0.38561320304870605,0.0008578373,0.021205079,55.5,2092,9.688433,1000.0,66688000,31925.874142169952,521,705,-0.0001302106,-88.0
1000,1044000,-93.88,1.8058856,0.3884952664375305,0.001446083,0.020978518,55.5,2119,9.772383,1000.0,66816000,31986.2561480999,522,705,-0.00034055882,-88.0
1000,1046000,-92.88,1.8119376,0.38827306032180786,0.001258982,0.038708977,55.5,2059,10.019923,1000.0,66944000,32048.41499876976,523,705,3.7053433e-06,-86.0
1000,1048000,-91.64,1.806674,0.42148566246032715,0.0010123949,0.018966794,55.5,2073,9.855134,1000.0,67072000,32110.155800819397,524,705,-0.00019444154,-82.0
1000,1050000,-91.98,1.805563,0.42015641927719116,0.0010540556,0.023787113,55.5,2071,9.918089,1000.0,67200000,32171.952186346054,525,705,-0.0002484769,-86.0
1000,1052000,-90.48,1.7962586,0.4205548167228699,0.001298007,0.044767577,55.5,2106,10.046622,1000.0,67328000,32232.720592975616,526,705,0.00014457206,-74.0
1000,1054000,-89.74,1.7813305,0.4277574419975281,0.0013895964,0.05499414,55.5,2094,10.397692,1000.0,67456000,32293.85079240799,527,705,0.00028913512,-82.0
1000,1056000,-89.76,1.7523276,0.43668437004089355,0.0013873149,0.0706406,55.5,2033,9.8412895,1000.0,67584000,32356.80466556549,528,705,-0.00019849268,-80.0
1000,1058000,-89.62,1.7473029,0.4342908263206482,0.0016955979,0.074919924,55.5,2082,10.345268,1000.0,67712000,32418.284242391586,529,705,-1.8964183e-05,-82.0
1000,1060000,-90.48,1.740251,0.42483752965927124,0.001620477,0.059251957,55.5,2095,10.699751,1000.0,67840000,32479.375149011612,530,705,3.2993907e-05,-82.0
1000,1062000,-89.34,1.734265,0.44405698776245117,0.000976693,0.03931054,55.5,2060,10.770398,1000.0,67968000,32541.549762010574,531,705,-0.00020725401,-82.0
1000,1064000,-88.4,1.732588,0.4968379735946655,0.0012491264,0.048779305,55.5,2086,9.42112,1000.0,68096000,32602.89357829094,532,705,-3.2514312e-05,-82.0
1000,1066000,-87.9,1.7198349,0.530085951089859,0.0019657558,0.08731836,55.5,2052,8.991763,1000.0,68224000,32665.261581659317,533,705,-0.00046500025,-76.0
1000,1068000,-87.14,1.6963164,0.5810576379299164,0.0019326964,0.071894534,55.5,2096,8.432455,1000.0,68352000,32726.310832500458,534,705,-0.0008473195,-80.0
1000,1070000,-86.76,1.6790468,0.6367115676403046,0.0013382959,0.0631289,55.5,2129,7.8895545,1000.0,68480000,32786.415940999985,535,705,-0.0004957831,-82.0
1000,1072000,-87.14,1.6651349,0.6565333306789398,0.0016951921,0.07053124,55.5,2131,7.8114634,1000.0,68608000,32846.463956832886,536,705,-0.00070032687,-80.0
1000,1074000,-87.18,1.6640627,0.6413767337799072,0.0022015474,0.095169924,55.5,2100,8.11022,1000.0,68736000,32907.39556288719,537,705,-0.0005914906,-84.0
1000,1076000,-86.74,1.6616428,0.650009036064148,0.0022678731,0.10777344,55.5,2083,8.143379,1000.0,68864000,32968.83933758736,538,705,-0.00070974097,-80.0
1000,1078000,-86.56,1.6678858,0.6230120062828064,0.0015775335,0.07811327,55.5,2086,8.378787,1000.0,68992000,33030.18861722946,539,705,-0.00045505553,-82.0
1000,1080000,-87.22,1.6472105,0.6362857818603516,0.0021030388,0.10923437,55.5,2035,8.4168215,1000.0,69120000,33093.07536530495,540,705,-0.0005757161,-86.0
1000,1082000,-86.72,1.641932,0.6251881718635559,0.0015170797,0.074214846,55.5,2087,8.825619,1000.0,69248000,33154.45946311951,541,705,-0.00084459264,-82.0
1000,1084000,-87.26,1.6156645,0.661085695028305,0.0019364537,0.089537136,55.5,2078,8.047326,1000.0,69376000,33216.04442238808,542,705,-0.0007976458,-86.0
1000,1086000,-87.4,1.6038494,0.6421041488647461,0.002182788,0.07799806,55.5,2106,8.362704,1000.0,69504000,33276.82608318329,543,705,-0.0011201439,-82.0
1000,1088000,-87.5,1.5918244,0.6315895617008209,0.0015876074,0.05973828,55.5,2081,8.51019,1000.0,69632000,33338.317693948746,544,705,-0.00044487134,-86.0
1000,1090000,-87.82,1.5839611,0.6343603730201721,0.001510147,0.054134756,55.5,2075,8.452166,1000.0,69760000,33399.995324373245,545,705,-0.00014675318,-86.0
1000,1092000,-88.5,1.5626597,0.6082856059074402,0.0013135556,0.04735157,55.5,2094,8.723995,1000.0,69888000,33461.10996675491,546,705,-0.00030000356,-86.0
1000,1094000,-88.46,1.5620729,0.5880827307701111,0.001518023,0.061017588,55.5,2085,8.732447,1000.0,70016000,33522.48717403412,547,705,-0.00024991448,-86.0
1000,1096000,-88.38,1.5552692,0.592871367931366,0.0013901886,0.041134767,55.5,2102,8.450413,1000.0,70144000,33583.35815024376,548,705,-0.00010445037,-86.0
1000,1098000,-88.36,1.5516618,0.5880424976348877,0.0021313585,0.100740224,55.5,2078,8.341158,1000.0,70272000,33644.945600271225,549,705,6.3385036e-05,-86.0
1000,1100000,-88.3,1.544479,0.589175283908844,0.0016676253,0.08435352,55.5,2075,8.190949,1000.0,70400000,33706.61760020256,550,705,0.00013510746,-86.0
1000,1102000,-88.52,1.5430107,0.5674456357955933,0.0013248761,0.047500003,55.5,2103,8.191511,1000.0,70528000,33767.53334188461,551,705,-2.9871457e-05,-86.0
1000,1104000,-88.46,1.5370028,0.5698243975639343,0.0012486608,0.027273437,55.5,2112,8.007272,1000.0,70656000,33828.11813592911,552,705,-0.00019423306,-86.0
1000,1106000,-88.8,1.5390519,0.5589074790477753,0.0015921083,0.0708418,55.5,2087,8.158204,1000.0,70784000,33889.43222975731,553,705,0.00018742357,-86.0
1000,1108000,-89.64,1.5252644,0.5652000904083252,0.002562043,0.12346094,55.5,2109,8.043245,1000.0,70912000,33950.101519823074,554,705,0.0010369696,-86.0
1000,1110000,-89.78,1.5139778,0.5366300940513611,0.0015332599,0.07077736,55.5,2120,8.226897,1000.0,71040000,34010.48117542267,555,705,0.0002849011,-86.0
1000,1112000,-89.92,1.5227624,0.5022218227386475,0.0014536274,0.05503321,55.5,2106,8.272337,1000.0,71168000,34071.25121998787,556,705,0.00016427295,-86.0
1000,1114000,-90.16,1.5254613,0.4924693703651428,0.0010913609,0.04539063,55.5,2123,8.257487,1000.0,71296000,34131.54236960411,557,705,-0.00024906927,-86.0
1000,1116000,-90.76,1.5213428,0.4736509919166565,0.0012173598,0.040750004,55.5,2038,8.478139,1000.0,71424000,34194.32843184471,558,705,-0.00014554,-86.0
1000,1118000,-91.5,1.5012581,0.44492393732070923,0.0017036789,0.06483007,55.5,2064,8.681937,1000.0,71552000,34256.32425570488,559,705,-0.00012684986,-86.0
1000,1120000,-91.12,1.4879755,0.4157875180244446,0.0040363786,0.13756834,55.5,2037,8.806679,1000.0,71680000,34319.168993234634,560,705,0.001994178,-86.0
1000,1122000,-93.04,1.4707173,0.37959063053131104,0.0011534359,0.03752344,55.5,2061,8.905696,1000.0,71808000,34381.31050157547,561,705,4.6623067e-05,-88.0
1000,1124000,-93.52,1.4424776,0.363710880279541,0.0014413815,0.029740237,55.5,1911,9.094276,1000.0,71936000,34448.283264398575,562,705,-0.00012899403,-88.0
1000,1126000,-93.88,1.4460331,0.34329676628112793,0.0014295107,0.06813477,55.5,2062,9.71929,1000.0,72064000,34510.33727264404,563,705,0.0002855757,-88.0
1000,1128000,-94.76,1.4562923,0.33171284198760986,0.0011272555,0.036904294,55.5,2096,9.977081,1000.0,72192000,34571.384607076645,564,705,0.000121011144,-88.0
1000,1130000,-94.68,1.4568844,0.3444975018501282,0.0013954988,0.0653379,55.5,2100,9.766446,1000.0,72320000,34632.33308649063,565,705,0.00025514574,-88.0
1000,1132000,-94.18,1.4681355,0.33169496059417725,0.0012363084,0.024943361,55.5,2075,10.02224,1000.0,72448000,34693.99691748619,566,705,-1.9687843e-05,-88.0
1000,1134000,-94.2,1.4696518,0.35245317220687866,0.001299205,0.056537114,55.5,2073,9.927501,1000.0,72576000,34755.7356069088,567,705,0.00018643748,-88.0
1000,1136000,-93.84,1.4875144,0.37276434898376465,0.0011894993,0.04685156,55.5,2070,9.736548,1000.0,72704000,34817.58212661743,568,705,-3.3476376e-06,-88.0
1000,1138000,-93.5,1.5128596,0.38874733448028564,0.0013451345,0.05284179,55.5,2095,9.1339855,1000.0,72832000,34878.68297934532,569,705,0.0003053094,-88.0
1000,1140000,-93.52,1.524309,0.3989301919937134,0.0009967401,0.018839847,55.5,2075,9.265879,1000.0,72960000,34940.35512161255,570,705,-5.914266e-06,-88.0
1000,1142000,-94.06,1.5215331,0.4038647413253784,0.0033429638,0.16256839,55.5,2070,9.418226,1000.0,73088000,35002.23676156998,571,705,0.0020325852,-88.0
1000,1144000,-93.84,1.5143657,0.39224082231521606,0.00075708923,0.011705077,55.5,1511,9.951672,1000.0,73216000,35086.91127347946,572,705,-5.253727e-05,-88.0
1000,1146000,-94.64,1.5276889,0.4001618027687073,0.0010832647,0.030552737,55.5,2091,9.728074,1000.0,73344000,35148.126317977905,573,705,-4.460125e-05,-92.0
1000,1148000,-93.32,1.540926,0.4141092896461487,0.0009214379,0.018447265,55.5,2018,9.525669,1000.0,73472000,35211.55149054527,574,705,2.7836906e-05,-88.0
1000,1150000,-93.32,1.5437489,0.41773533821105957,0.0015598217,0.06295118,55.5,2036,9.53613,1000.0,73600000,35274.401039361954,575,705,0.00015857039,-88.0
1000,1152000,-92.74,1.5559995,0.41352176666259766,0.0015382746,0.03480469,55.5,2055,9.56854,1000.0,73728000,35336.663084983826,576,705,-0.0002868609,-86.0
1000,1154000,-93.02,1.5488241,0.423587441444397,0.0009939478,0.031007813,55.5,2060,9.648418,1000.0,73856000,35398.7993118763,577,705,0.00010790686,-88.0
1000,1156000,-93.24,1.556297,0.4439430236816406,0.0009776833,0.026845705,55.5,2081,9.466224,1000.0,73984000,35460.289182662964,578,705,-5.3581218e-05,-88.0
1000,1158000,-92.94,1.5701262,0.4788205027580261,0.0014236034,0.047416024,55.5,2080,8.637318,1000.0,74112000,35521.8155066967,579,705,3.3785018e-06,-88.0
1000,1160000,-93.4,1.5630041,0.4626408815383911,0.0010230497,0.03628321,55.5,2074,8.837388,1000.0,74240000,35583.514088630676,580,705,0.00010839093,-88.0
1000,1162000,-93.36,1.5774459,0.4548007845878601,0.0011872845,0.03585742,55.5,2099,9.00065,1000.0,74368000,35644.51973605156,581,705,0.000116190546,-88.0
1000,1164000,-93.88,1.5702174,0.4506635069847107,0.0010979263,0.03685937,55.5,2037,9.375569,1000.0,74496000,35707.351897239685,582,705,4.0985247e-05,-88.0
1000,1166000,-93.12,1.5826287,0.47548848390579224,0.0017312068,0.05894337,55.5,1751,8.778698,1000.0,74624000,35780.42058181763,583,705,0.00029353367,-88.0
1000,1168000,-93.26,1.6090133,0.47247493267059326,0.0012387839,0.036966797,55.5,2068,9.00921,1000.0,74752000,35842.31245493889,584,705,0.00025451815,-88.0
1000,1170000,-93.76,1.6271684,0.4747135043144226,0.0013779672,0.04305665,55.5,2085,8.819731,1000.0,74880000,35903.68703866005,585,705,4.590676e-05,-88.0
1000,1172000,-93.76,1.6302142,0.4768717288970947,0.0010495712,0.038406253,55.5,2119,9.247085,1000.0,75008000,35964.09538125992,586,705,0.00011538495,-88.0
1000,1174000,-93.36,1.6392108,0.4790000319480896,0.001182547,0.052373048,55.5,2081,8.824505,1000.0,75136000,36025.608489990234,587,705,-1.6284583e-05,-88.0
1000,1176000,-93.12,1.6608555,0.49720299243927,0.0015451207,0.04611719,55.5,2054,8.698659,1000.0,75264000,36087.901263952255,588,705,-0.00015316026,-88.0
1000,1178000,-93.0,1.6330006,0.5195005238056183,0.0042166905,0.23467192,55.5,2083,8.538514,1000.0,75392000,36149.348990917206,589,705,0.0025357774,-88.0
1000,1180000,-93.4,1.6533397,0.5083299577236176,0.0015329444,0.038000006,55.5,2051,8.33737,1000.0,75520000,36211.74662542343,590,705,-2.161014e-05,-88.0
1000,1182000,-93.0,1.6529652,0.5137027204036713,0.0017694676,0.0778828,55.5,2122,8.417701,1000.0,75648000,36272.10631108284,591,705,0.000400125,-88.0
1000,1184000,-94.12,1.6573293,0.4961686134338379,0.0022963788,0.09530273,55.5,2088,8.5392475,1000.0,75776000,36333.39943361282,592,705,0.0009341277,-88.0
1000,1186000,-92.84,1.6918216,0.5119588375091553,0.0035808024,0.15559375,55.5,2107,8.466488,1000.0,75904000,36394.15197277069,593,705,0.0013815804,-88.0
1000,1188000,-92.92,1.7054358,0.49507570266723633,0.001595889,0.06878125,55.5,2104,8.1852455,1000.0,76032000,36454.96801781654,594,705,0.00015974224,-88.0
1000,1190000,-93.68,1.7214127,0.5119381546974182,0.0015054712,0.046675786,55.5,2138,8.052426,1000.0,76160000,36514.82093143463,595,705,-6.275517e-05,-88.0
1000,1192000,-93.88,1.6731983,0.5214859843254089,0.0025422797,0.11960937,55.5,2118,8.365575,1000.0,76288000,36575.24501347542,596,705,0.0007241062,-88.0
1000,1194000,-94.0,1.6634989,0.5014993846416473,0.0015365332,0.050144527,55.5,2124,8.281703,1000.0,76416000,36635.48961019516,597,705,-0.0002916865,-88.0
1000,1196000,-93.72,1.6578634,0.5079401433467865,0.0032696954,0.098625004,55.5,2126,8.231143,1000.0,76544000,36695.68564367294,598,705,0.0010481009,-88.0
1000,1198000,-94.08,1.64931,0.49163687229156494,0.002424941,0.10008009,55.5,2097,8.494255,1000.0,76672000,36756.72791981697,599,705,0.0009358923,-88.0
1000,1200000,-93.92,1.6592542,0.48632222414016724,0.0027494153,0.10895311,55.5,2117,8.408911,1000.0,76800000,36817.18742775917,600,705,0.0010337385,-88.0
1000,1202000,-93.88,1.6459113,0.470431923866272,0.0015965436,0.060394533,55.5,2098,8.592853,1000.0,76928000,36878.23286318779,601,705,1.3914353e-05,-88.0
1000,1204000,-93.68,1.6440287,0.47935807704925537,0.0022215126,0.09722265,55.5,2061,8.6048975,1000.0,77056000,36940.32888841629,602,705,0.0005405918,-88.0
1000,1206000,-93.32,1.6428658,0.5188439786434174,0.008917131,0.29367182,55.5,2118,8.322069,1000.0,77184000,37000.75127053261,603,705,0.006796522,-88.0
1000,1208000,-94.24,1.6323034,0.5117623805999756,0.0019107244,0.06723633,55.5,2108,8.244277,1000.0,77312000,37061.464451789856,604,705,4.9542803e-05,-88.0
1000,1210000,-94.08,1.645432,0.507437527179718,0.0016609218,0.051835936,55.5,2130,8.293163,1000.0,77440000,37121.54856300354,605,705,-9.1111644e-05,-88.0
1000,1212000,-93.96,1.623248,0.4975730776786804,0.0014873182,0.035244137,55.5,2114,8.272596,1000.0,77568000,37182.09923648834,606,705,-0.00045588717,-88.0
1000,1214000,-93.8,1.6224821,0.4933721423149109,0.001149728,0.024617191,55.5,2105,8.320512,1000.0,77696000,37242.88765716553,607,705,-1.2274311e-05,-88.0
1000,1216000,-93.46,1.6318139,0.4867238402366638,0.0012383073,0.033724606,55.5,2090,8.257079,1000.0,77824000,37304.12601971626,608,705,0.00014887958,-88.0
1000,1218000,-93.56,1.6453223,0.47148948907852173,0.0011562683,0.024806643,55.5,2102,8.54876,1000.0,77952000,37365.00526881218,609,705,0.0002764602,-88.0
1000,1220000,-93.4,1.6437922,0.4567340016365051,0.0016046326,0.062205076,55.5,2117,8.656721,1000.0,78080000,37425.455958127975,610,705,0.0005228757,-88.0
1000,1222000,-93.36,1.642357,0.44834041595458984,0.0012771807,0.049875006,55.5,2091,8.709047,1000.0,78208000,37486.711309194565,611,705,0.00021632516,-88.0
1000,1224000,-93.68,1.6596581,0.43533802032470703,0.0024369168,0.12607811,55.5,2067,8.556051,1000.0,78336000,37548.63712596893,612,705,0.0010842888,-88.0
1000,1226000,-93.36,1.6702478,0.44008052349090576,0.0016402832,0.07914454,55.5,2112,8.491139,1000.0,78464000,37609.2378320694,613,705,0.00036177682,-88.0
1000,1228000,-92.68,1.676683,0.44196027517318726,0.0009803948,0.028787103,55.5,2098,8.429562,1000.0,78592000,37670.23266887665,614,705,7.896392e-05,-88.0
1000,1230000,-93.12,1.6770234,0.43614768981933594,0.0013922203,0.059779286,55.5,2104,8.62495,1000.0,78720000,37731.04722046852,615,705,0.00053831306,-88.0
1000,1232000,-94.16,1.6728802,0.43049871921539307,0.0013930254,0.061583977,55.5,2054,8.832583,1000.0,78848000,37793.3598651886,616,705,0.00035961793,-88.0
1000,1234000,-93.64,1.6461159,0.4575941562652588,0.0031802799,0.18595704,55.5,2092,8.6651,1000.0,78976000,37854.52420377731,617,705,0.0010756272,-88.0
1000,1236000,-93.16,1.6724607,0.460085391998291,0.0019260679,0.06934376,55.5,2111,8.62556,1000.0,79104000,37915.14478325844,618,705,0.0003095958,-88.0
1000,1238000,-92.84,1.660777,0.44349366426467896,0.005106998,0.20685546,55.5,2110,8.797797,1000.0,79232000,37975.81093096733,619,705,0.0029875697,-88.0
1000,1240000,-93.52,1.6708771,0.4536206126213074,0.0016413254,0.06619142,55.5,2112,8.596515,1000.0,79360000,38036.39982318878,620,705,0.00018458882,-88.0
1000,1242000,-92.92,1.6635846,0.4579700827598572,0.0015022635,0.042275395,55.5,2119,8.567425,1000.0,79488000,38096.84310674667,621,705,7.5248594e-05,-88.0
1000,1244000,-93.04,1.660245,0.44220471382141113,0.0013632505,0.042220704,55.5,2095,8.888166,1000.0,79616000,38157.93184876442,622,705,0.00023769231,-88.0
1000,1246000,-93.0,1.6433697,0.4703925848007202,0.0027998188,0.16284572,55.5,2076,8.895573,1000.0,79744000,38219.584285497665,623,705,0.001246867,-88.0
1000,1248000,-94.0,1.6459805,0.4603263735771179,0.007304859,0.28117192,55.5,2060,8.914421,1000.0,79872000,38281.709260463715,624,705,0.0053818496,-92.0
1000,1250000,-93.68,1.6144552,0.4384751319885254,0.0015723932,0.06096679,55.5,2078,8.877668,1000.0,80000000,38343.315726041794,625,705,0.00016106253,-88.0
1000,1252000,-93.7,1.6356473,0.414290189743042,0.0015103165,0.022183595,55.5,2067,8.870824,1000.0,80128000,38405.2309088707,626,705,-5.3408792e-05,-92.0
1000,1254000,-92.92,1.6348355,0.4240971803665161,0.0029077039,0.15500979,55.5,2082,8.847728,1000.0,80256000,38466.69416999817,627,705,0.0007569956,-88.0
1000,1256000,-93.92,1.6318827,0.4364554286003113,0.0016194257,0.07861914,55.5,2082,9.012329,1000.0,80384000,38528.174609422684,628,705,0.00047330858,-92.0
1000,1258000,-93.4,1.6257765,0.41696763038635254,0.0024471954,0.10037694,55.5,2094,9.233699,1000.0,80512000,38589.285348176956,629,705,0.0005534187,-88.0
1000,1260000,-93.28,1.6310048,0.40070873498916626,0.0021136538,0.106238276,55.5,2132,9.514949,1000.0,80640000,38649.31836938858,630,705,0.00036589405,-88.0
1000,1262000,-92.68,1.628256,0.398531436920166,0.0016147215,0.07260155,55.5,2146,9.802933,1000.0,80768000,38709.01796293259,631,705,0.00029264158,-88.0
1000,1264000,-93.04,1.6173866,0.4145505428314209,0.0013878017,0.055294916,55.5,2129,9.415881,1000.0,80896000,38769.125980615616,632,705,0.00012831096,-88.0
1000,1266000,-93.16,1.6036099,0.42883676290512085,0.003643748,0.1060039,55.5,2156,8.969233,1000.0,81024000,38828.47344017029,633,705,0.0015166447,-88.0
1000,1268000,-92.6,1.6238363,0.42166590690612793,0.0021416012,0.11492773,55.5,2122,8.999562,1000.0,81152000,38888.78791594505,634,705,0.00085015007,-88.0
1000,1270000,-92.88,1.6314768,0.42960119247436523,0.001469604,0.059582032,55.5,2081,8.969773,1000.0,81280000,38950.287922382355,635,705,0.00030817973,-88.0
1000,1272000,-92.64,1.6294315,0.4515831470489502,0.0014970574,0.05821484,55.5,2130,8.573236,1000.0,81408000,39010.38413190842,636,705,0.00022915147,-88.0
1000,1274000,-92.56,1.6312457,0.4500175714492798,0.0021106733,0.09529882,55.5,2150,8.47676,1000.0,81536000,39069.904188632965,637,705,0.00039433822,-88.0
1000,1276000,-92.64,1.6230059,0.44565898180007935,0.002173509,0.11248241,55.5,2138,8.523146,1000.0,81664000,39129.77424240112,638,705,0.0005780531,-88.0
1000,1278000,-92.68,1.6247978,0.44736629724502563,0.0012573921,0.044308584,55.5,2132,8.424705,1000.0,81792000,39189.812772750854,639,705,9.642526e-05,-88.0
1000,1280000,-93.2,1.6297709,0.44174903631210327,0.002909666,0.104273446,55.5,2121,8.480105,1000.0,81920000,39250.16505622864,640,705,0.0012702836,-88.0
1000,1282000,-93.64,1.6404699,0.41039156913757324,0.0023143257,0.10435937,55.5,2130,8.782766,1000.0,82048000,39310.279685497284,641,705,0.0012368715,-88.0
