ev,opt_approxkl,eplen,epcount,opt_ent,best_ext_ret,opt_feat_var,opt_tot,opt_pg,recent_best_ext_ret,retstd,advstd,tps,rank,opt_dyn_loss,vpredstd,opt_clipfrac,advmean,n_updates,total_secs,opt_vf,tcount,eprew,ups,vpredmean,retmean,eprew_recent,rew_mean
0.99115976318717,2.324882e-11,396.31,174792.0,0.58947915,401.2,0.24127226,25.867174,-0.31725132,399.4,81.92573,7.702865,562.3482457661536,0,0.07177104,81.18313,0.0,0.14195931,1222,139572.5935549736,26.185015,312805812.0,374.5325,0.0021966728350240375,89.17593,89.3179,372.25456692913383,0.9325291
0.9922994961962104,2.2132763e-11,392.3,175435.0,0.59967566,401.2,0.24999723,20.876202,-0.3947368,399.7,82.11481,7.2057805,556.1850986292424,0,0.073141314,81.56869,0.0,0.24466774,1223,140032.8719778061,21.271538,313059925.0,383.6085000000001,0.002172598041520478,92.102715,92.347374,378.9210730948678,0.96258223
0.9911345960572362,2.1765229e-11,408.08,176083.0,0.60736305,401.2,0.25460306,35.194572,-0.23630418,399.55,83.5979,7.871267,556.4978441428101,0,0.076307625,83.48601,0.0,0.34177148,1224,140492.89172935486,35.431484,313317427.0,364.7805,0.002173819703682852,91.49744,91.8392,377.12307098765433,0.9668949
0.9916401952505112,2.2887562e-11,390.22,176733.0,0.58697116,401.2,0.24160841,37.160698,0.0017541504,399.25,82.55027,7.547734,550.807933537262,0,0.074243,81.823654,0.0,0.2989791,1225,140957.6635389328,37.15953,313577008.0,379.91149999999993,0.0021515934903799296,88.709854,89.00884,374.38307692307694,0.9522833
0.9915122492238879,2.3218134e-11,390.14,177367.0,0.60678744,401.2,0.25316018,31.794388,0.028828278,399.15,81.908936,7.5461874,555.9079433872811,0,0.07526605,80.97223,0.0,0.603222,1226,141418.17143964767,31.766167,313828457.0,379.9734999999999,0.002171515403856567,88.26021,88.86342,375.9549684542587,0.9424495
0.9915041485801339,2.2555173e-11,397.58,178016.0,0.60687286,401.2,0.24560429,37.767433,-0.2773389,399.95,82.83824,7.635444,549.7731183883398,0,0.07181677,82.35358,0.0,0.6079107,1227,141883.81806993484,38.04538,314087105.0,382.36949999999996,0.002147551243704452,89.92667,90.53458,378.3073959938367,0.9661643
0.9925566557794809,2.2621254e-11,395.18,178667.0,0.61016077,401.2,0.24567802,37.222073,-0.36847308,398.65,84.60264,7.299077,555.8645640190389,0,0.07407127,85.10184,0.0,0.6553774,1228,142344.36190843582,37.591156,314342282.0,387.0425,0.002171345953199371,92.78855,93.44394,381.44239631336404,0.9821379
0.9922626651823521,2.2897774e-11,386.5,179312.0,0.5936667,401.2,0.2523732,23.11463,-1.0465647,400.55,83.233765,7.3214183,553.2860797813499,0,0.07476297,83.140945,0.0,0.63178676,1229,142807.05202364922,24.161789,314596045.0,384.5405000000001,0.002161273749145898,90.70306,91.33484,379.7655813953488,0.9666214
0.9919471247121692,2.2593717e-11,386.85,179964.0,0.60839885,401.25,0.24473369,22.631815,0.04421534,401.25,83.04092,7.4519105,555.1839887000731,0,0.07263609,82.753494,0.0,-0.05797875,1230,143268.16042232513,22.588207,314853901.0,384.4264999999999,0.0021686874558596607,93.33042,93.27243,378.964263803681,0.97231305
0.9911652347072959,2.2644e-11,398.89,180609.0,0.6111204,401.25,0.2386321,36.90585,0.26553643,400.3,83.737885,7.870811,560.0610721010036,0,0.07040956,83.81564,0.0,0.032881428,1231,143725.2534301281,36.640923,315109076.0,377.93700000000007,0.002187738562894545,92.57518,92.60805,377.92697674418605,0.96116936
0.9907610779628158,2.3469442e-11,400.04,181263.0,0.5814243,401.25,0.25316834,24.227999,-0.7269614,399.6,81.98222,7.8800745,560.3548930142774,0,0.07570542,81.29124,0.0,0.5408274,1232,144182.1067621708,24.955542,315368113.0,369.2865000000001,0.0021888863008370212,90.55794,91.09877,375.88440366972475,0.96956825
0.9918181756511331,2.2688695e-11,397.61,181913.0,0.6126667,401.25,0.24415758,30.187567,-0.8397639,399.3,80.941925,7.321475,556.0653466248921,0,0.072666414,79.53722,0.0,1.1614394,1233,144642.48430871964,31.027943,315621835.0,382.47649999999993,0.002172130260253485,88.77923,89.94068,382.44576923076926,0.9792875
0.991711562499404,2.3614083e-11,395.36,182565.0,0.5834219,401.25,0.24832289,22.768488,-1.2710317,399.5,81.027756,7.3768363,550.841279962674,0,0.073129505,79.60777,0.0,0.9647322,1234,145107.22798228264,24.040104,315878348.0,375.59799999999996,0.002151723749854195,89.17499,90.139725,383.94279141104295,0.98474777
0.9914715858176351,2.245669e-11,393.84,183212.0,0.5963212,401.25,0.24621075,27.59742,-0.7657373,398.7,81.30798,7.5087447,558.6968005863772,0,0.07236999,79.74164,0.0,1.0937834,1235,145565.43715715408,28.363754,316135016.0,379.0675,0.0021824093772905362,87.36001,88.4538,377.37063369397214,0.9652909
0.991888671182096,2.249685e-11,397.57,183856.0,0.59174216,401.25,0.25634557,23.781704,-1.0961607,399.5,81.767784,7.3642445,559.394040672679,0,0.07589867,80.40583,0.0,0.95448,1236,146023.0752108097,24.878456,316388838.0,378.286,0.002185132971377652,86.86113,87.81562,378.27166149068324,0.959208
0.9910446032881737,2.16416e-11,393.74,184513.0,0.5938229,401.25,0.24507974,55.579426,-0.058652878,399.3,82.597855,7.816479,564.6614853414545,0,0.07303276,81.90412,0.0,0.32849222,1237,146476.44418787956,55.63867,316649268.0,376.8415,0.002205708927115057,90.47557,90.80405,375.4953576864536,0.9715222
