rew_mean,eprew_recent,best_ext_ret,total_secs,recent_worst_eplen,recent_best_eplen,eplen,best_eplen,n_updates,eplen_std,eprew_std,tcount,recent_best_ext_ret,eprew,epcount
3.1202042,223.12949438202247,228.0,45850.60100054741,375,63,69.97,60,183,8.875195772488627,3.559253292475826,46843289.0,227.0,224.146,511611.0
3.1262567,223.36557331090552,228.0,46102.23333501816,261,63,72.97,60,184,13.38391198416965,5.811204694381364,47099650.0,227.0,222.77,515178.0
3.1410646,223.45215204024592,228.0,46353.40611433983,375,62,70.95,60,185,12.499099967597667,5.029647701380287,47355509.0,227.2,223.73800000000003,518756.0
3.1566734,223.7058676307008,228.0,46604.751824617386,187,63,72.62,60,186,15.647223395861642,6.276180685735554,47610931.0,227.0,223.06600000000003,522352.0
3.1544905,223.57609240189257,228.0,46856.2208340168,231,62,71.11,60,187,11.323334314591264,4.552666361595149,47867337.0,227.4,223.67700000000002,525945.0
3.1563587,223.63514039477346,228.0,47107.469601392746,253,62,70.5,60,188,10.551303237041385,4.258011155457439,48123500.0,227.4,223.92100000000002,529542.0
3.1792035,223.84190160309564,228.0,47360.33979988098,205,63,70.88,60,189,9.948145555830996,3.9847723899866594,48379308.0,227.0,223.767,533160.0
3.1541338,223.5286349735891,228.0,47613.09612822533,375,62,71.74,60,190,13.048080318575604,5.242680612053343,48635320.0,227.4,223.43,536757.0
3.1795514,223.80450649709704,228.0,47866.04980111122,252,62,71.31,60,191,11.354906428500414,4.553885703440524,48891396.0,227.5,223.595,540374.0
3.1573286,223.58794444444447,228.0,48115.31025719643,375,62,69.13,60,192,7.084708886044648,2.8513442443872,49147063.0,227.2,224.49400000000003,543974.0
3.1945124,223.8842365887208,228.0,48365.070608854294,184,62,69.98,60,193,9.816292579176721,3.951249928819994,49403656.0,227.2,224.13199999999998,547609.0
3.174258,223.82382271468143,228.0,48616.395148038864,265,62,72.42,60,194,13.363517501017464,5.369364487534814,49659019.0,227.4,223.14499999999995,551219.0
3.1870553,223.7942424242424,228.0,48869.1748919487,375,62,70.55,60,195,10.206248086343972,4.084284392644568,49915000.0,227.2,223.91099999999994,554849.0
3.1964164,223.87170745119602,228.0,49118.90598702431,375,62,69.88,60,196,8.48796795469917,3.580267587764914,50171313.0,227.3,224.122,558486.0
3.1798644,223.74697597348796,228.0,49371.865587711334,375,62,69.79,60,197,9.449121652301871,3.802995003940973,50427520.0,227.2,224.22299999999998,562107.0
3.2110705,224.07358180323376,228.0,49624.08171725273,189,62,70.02,60,198,8.660230943802826,3.470080546615599,50683374.0,227.4,224.121,565756.0
3.1866906,223.8282051282051,228.0,49875.65949630737,375,63,70.03,60,199,9.34500401284023,3.7376831058825744,50939360.0,226.8,224.125,569383.0
3.1928468,223.9006329113924,228.0,50128.13714289665,294,62,73.63,60,200,26.228860059102836,10.511433584435567,51195644.0,227.4,222.658,573017.0
3.195996,223.95188342040143,228.0,50379.9026863575,375,62,69.58,60,201,10.128356233861444,4.0682920249166,51451225.0,227.5,224.28,576654.0
3.2331116,224.21165894851543,228.0,50631.00445365906,173,62,68.76,60,202,7.416360293297514,2.9753485510104527,51707422.0,227.2,224.59900000000005,580325.0
3.2249289,224.17010365521006,228.0,50881.85465312004,375,62,70.01,60,203,9.892921712012079,3.9940870045606185,51963107.0,227.5,224.137,583991.0
3.2530508,224.38475906876016,228.0,51132.43101334572,159,62,70.4,60,204,10.134100848126586,4.060723457710461,52219359.0,227.4,223.985,587685.0
3.2411232,224.30945652173915,228.0,51386.425624370575,181,62,69.2,60,205,7.696752561957543,3.0761014287568615,52475344.0,227.4,224.46,591365.0
3.2452767,224.33612693246542,228.0,51640.45064806938,215,61,69.76,60,206,9.36815883725292,3.7654815097142627,52731605.0,227.6,224.243,595052.0
3.2462478,224.33100081366965,228.0,51892.5433576107,375,62,71.81,60,207,31.52100728085954,33.850292406418,52987354.0,227.5,221.25199999999998,598739.0
3.2311149,224.14125816993467,228.0,52143.76700139046,375,62,71.37,60,208,14.325260905128395,5.7476620464324455,53243223.0,227.5,223.609,602411.0
3.243488,224.37228555917486,228.0,52395.10836029053,268,62,68.22,60,209,7.330184172311088,2.947225644568125,53498912.0,227.5,224.86900000000003,606095.0
3.234937,224.24764625850344,228.0,52647.09209704399,274,62,69.45,60,210,11.047511031902165,4.4393936522908195,53755112.0,227.4,224.37200000000004,609770.0
3.2401707,224.3360597826087,228.0,52899.89777493477,232,61,70.88,60,211,14.016618707805389,5.628002398720172,54010804.0,227.6,223.783,613450.0
3.2382216,224.19929347826084,228.0,53152.660675764084,375,62,69.86,60,212,9.443537472790586,3.7758887695481698,54267200.0,227.4,224.19199999999998,617130.0
3.24269,224.26500135758891,228.0,53405.28027486801,304,61,71.29,60,213,14.852807815359355,5.9495999025144535,54523775.0,227.8,223.61900000000006,620813.0
3.2491126,224.35547425474255,228.0,53654.90470409393,375,62,70.03,60,214,11.146708034213509,4.470500083883235,54779463.0,227.4,224.12699999999998,624503.0
3.2356803,224.15462459194777,228.0,53905.81420588493,375,61,70.02,60,215,11.288029057368696,4.544873595601973,55035434.0,227.7,224.118,628179.0
3.2497723,224.33326110509213,228.0,54157.78839826584,375,61,68.63,60,216,12.997426668383245,5.222405193012124,55291455.0,227.9,224.678,631871.0
3.2683146,224.38293340523055,228.0,54410.99369263649,375,61,68.14,60,217,8.432105312435322,3.388459679559432,55547606.0,227.9,224.87099999999998,635580.0
3.2557242,224.40035135135136,228.0,54664.15956568718,375,62,69.71,60,218,13.656716296386918,5.4535676396282105,55803539.0,227.5,224.26000000000005,639280.0
3.265173,224.44912280701755,228.0,54915.46992516518,375,62,67.16,60,219,5.423504402137054,2.18320864783923,56059394.0,227.3,225.3,642985.0
3.2763839,224.61193548387095,228.0,55166.71796154976,195,61,69.28,60,220,13.617694371662187,5.4718369858759495,56315333.0,227.8,224.42000000000004,646705.0
3.286069,224.64995975315267,228.0,55417.51031756401,191,62,67.44,60,221,7.408535617785744,2.9876438877483382,56571340.0,227.4,225.17199999999997,650432.0
3.2765172,224.6064064602961,228.0,55670.29889726639,340,62,70.61,60,222,28.444294682765467,11.378708362551524,56826961.0,227.5,223.886,654147.0
3.2961848,224.74969259556266,228.0,55925.24224472046,174,61,70.36,60,223,13.681754273484085,5.563510672228462,57083061.0,227.6,223.95699999999997,657888.0
3.30473,224.75769949292766,228.0,56178.87226366997,225,62,68.27,60,224,8.476856728764503,3.4035886943048816,57339477.0,227.5,224.82800000000003,661635.0
3.2836168,224.64965110037573,228.0,56431.46402788162,204,62,67.77,60,225,6.648089951256676,2.6792133173750825,57595435.0,227.4,225.00400000000005,665361.0
3.2851346,224.6898873390558,228.0,56682.118433237076,228,61,68.2,60,226,11.523020437367972,4.6250166486186854,57851171.0,227.6,224.83900000000003,669089.0
3.297948,224.72645092270662,228.0,56931.663607120514,225,61,68.46,60,227,8.815236809070983,3.551098280813979,58107251.0,227.8,224.75100000000003,672828.0
3.2985737,224.78077025942767,228.0,57182.28032422066,198,61,68.38,60,228,10.163444298071397,4.097175124399738,58362819.0,227.6,224.76600000000002,676567.0
3.289328,224.66329317269077,228.0,57432.39579439163,224,61,68.69,60,229,9.808868436267254,4.055833329908911,58619191.0,227.6,224.60400000000004,680302.0
3.3008096,224.7344017094017,228.0,57684.321088552475,375,61,67.58,60,230,7.099549281468508,2.8466478531774873,58875040.0,227.8,225.11400000000006,684046.0
3.2920754,224.68974015537103,228.0,57938.55469202995,259,61,67.54,60,231,8.167521043743934,3.269231714027014,59131104.0,227.6,225.11800000000002,687779.0
3.2957041,224.70272873194222,228.0,58188.64391231537,319,62,67.88,60,232,9.473415434783803,3.8087891776783867,59387327.0,227.5,224.995,691517.0
3.3091667,224.7524900133156,228.0,58439.809302568436,375,61,68.35,60,233,13.569358864736389,5.451603342137063,59643670.0,227.6,224.78900000000002,695272.0
3.3073764,224.8280757939685,228.0,58690.40567088127,230,62,67.73,60,234,7.662708398471131,3.0859065118697298,59899336.0,227.4,225.00900000000001,699019.0
3.3082678,224.81861333333333,228.8,58944.11633825302,344,58,69.72,58,235,28.4028449279293,11.377230726323521,60155253.0,228.8,224.239,702769.0
3.3123903,224.82559936068196,228.8,59192.61382484436,275,60,68.87,58,236,10.832040435670466,4.352088579061783,60411418.0,228.0,224.585,706523.0
3.3141809,224.88390101117614,228.8,59443.239565849304,192,60,66.82,58,237,7.35170728470605,2.9530262443805007,60667299.0,228.0,225.394,710281.0
3.3415644,225.06943196829593,228.8,59693.9752061367,221,60,67.3,58,238,7.740155037206941,3.1169831568361115,60923290.0,228.0,225.20399999999998,714066.0
3.3228447,224.89453145739313,228.8,59945.26425695419,375,61,68.27,58,239,8.69465928027085,3.494236826547394,61179143.0,227.8,224.797,717833.0
3.3282158,224.87820206841684,228.8,60197.029527425766,375,62,67.6,58,240,8.586035173466273,3.557704175447983,61435430.0,227.5,225.02900000000005,721604.0
3.3519938,225.13139167105956,228.8,60450.00186896324,262,60,67.6,58,241,9.033271832508971,3.744585958420503,61691345.0,228.3,225.02599999999998,725398.0
3.342941,225.04828496042217,228.8,60703.1547203064,375,60,66.2,58,242,6.2545983084447565,2.5104921828199354,61947261.0,228.0,225.627,729188.0
3.361861,225.15035460992905,228.8,60954.62721967697,223,61,66.98,58,243,7.8153438823893095,3.141810147033077,62203841.0,227.6,225.32299999999998,732995.0
3.3686335,225.2818205666317,228.8,61204.781792640686,255,60,65.97,58,244,6.333174559413312,2.5326863208853947,62459484.0,228.0,225.73000000000008,736807.0
3.3851697,225.36918862509785,228.8,61457.310536146164,181,60,67.83,58,245,10.372130928599002,4.149008917801936,62715678.0,228.0,224.96500000000003,740640.0
3.384896,225.39127937336818,228.8,61710.636696100235,168,61,65.56,58,246,5.417231765394572,2.1750071264251076,62971489.0,227.6,225.888,744470.0
3.391895,225.40453479280688,228.8,61961.02721762657,171,60,67.45,58,247,7.9238563843623515,3.2039567724924116,63227620.0,228.2,225.11900000000006,748307.0
3.3760448,225.2796180010466,228.8,62212.88588118553,183,61,68.81,58,248,15.81372505135966,6.338769596696191,63483961.0,227.8,224.58000000000004,752129.0
3.3620806,225.1831363278172,228.8,62464.65068125725,375,60,67.1,58,249,9.419660291114537,3.767263595768156,63739107.0,228.2,225.255,755936.0
3.38223,225.32381822930273,228.8,62715.21689939499,257,61,66.65,58,250,7.887173131103436,3.16363382836889,63995487.0,227.8,225.46099999999998,759765.0
3.3939252,225.41340447683498,228.8,62968.50832748413,169,59,66.48,58,251,9.417515595952045,3.7587895658043973,64251907.0,228.6,225.50099999999998,763607.0
3.3654077,225.2948529411765,228.8,63220.268658638,209,60,67.02,58,252,9.5697230889927,3.8178029021938777,64507143.0,228.2,225.29100000000003,767415.0
3.3796654,225.33342909375818,228.8,63471.14326095581,230,60,67.52,58,253,10.960364957427283,4.398187240216133,64763366.0,228.2,225.093,771244.0
3.3952942,225.41967213114756,228.8,63723.08425116539,305,60,66.43,58,254,7.7488773380406535,3.1002378940978064,65019732.0,228.2,225.545,775087.0
3.3828561,225.31353187042845,228.8,63977.374371767044,375,60,67.33,58,255,8.334332606753824,3.4411399274077787,65275510.0,228.1,225.13400000000001,778915.0
3.4031308,225.4086144265698,228.8,64227.3766708374,375,61,65.93,58,256,6.527258229915528,2.620786904729189,65532138.0,227.8,225.72600000000003,782769.0
3.3700197,225.28967234600265,228.8,64479.80472493172,264,60,66.98,58,257,14.467190466707766,5.861792473296885,65787796.0,228.2,225.23300000000003,786584.0
3.3828275,225.37187663355988,228.8,64730.6035027504,296,61,64.64,58,258,3.9737136283330736,1.5993886331970748,66043381.0,227.6,226.234,790410.0
3.393743,225.40835284933647,228.8,64981.420642614365,163,61,66.01,58,259,9.758580839445868,3.8989407535893656,66299726.0,227.6,225.68100000000007,794253.0
3.3949916,225.44177083333338,228.8,65233.2406001091,181,61,66.34,58,260,6.869090187208202,2.746761001616269,66555528.0,227.6,225.55200000000005,798093.0
3.4011948,225.4893943332467,228.8,65486.50057911873,257,61,65.91,58,261,7.020106836793867,2.8119217627807513,66811347.0,227.6,225.73600000000002,801940.0
3.4123616,225.53487046632128,228.8,65741.65013408661,242,61,66.93,58,262,18.71804209846746,7.4955236641611656,67067554.0,227.6,225.315,805800.0
3.3991346,225.48495966692693,228.8,65993.21195292473,205,62,66.7,58,263,8.283115355951528,3.298192686912033,67323089.0,227.4,225.415,809643.0
3.4089115,225.48531088082902,228.8,66247.0289773941,208,62,66.33,58,264,7.25404025354147,2.915586390419602,67579745.0,227.5,225.56599999999997,813503.0
3.4121482,225.54547575836142,228.8,66502.00950407982,209,61,67.17,58,265,9.099510975871175,3.7602759207270973,67835615.0,227.9,225.175,817360.0
3.4018018,225.49021287642785,228.8,66754.10050296783,188,60,66.76,58,266,7.665663702511349,3.0631243853294654,68091657.0,228.3,225.387,821212.0
3.394956,225.29201768070726,228.8,67005.65500569344,375,60,67.03,58,267,9.574398153408913,3.841233656001677,68348124.0,228.0,225.282,825058.0
3.4152837,225.559839461419,228.8,67255.83930802345,171,60,66.72,58,268,8.990083425641833,3.616780336155349,68604194.0,228.2,225.41,828920.0
3.388127,225.44439520333682,228.8,67506.82309556007,166,60,66.79,58,269,9.29440154071256,3.7203338559865857,68859633.0,228.2,225.354,832756.0
3.4121878,225.55451010886472,228.8,67756.23526287079,187,59,66.5,58,270,9.301075206662938,3.7330116528079595,69115429.0,228.7,225.468,836614.0
3.4121726,225.54965016843744,228.8,68008.48361849785,197,60,67.61,58,271,9.256235735978207,3.8124774097691407,69371292.0,228.0,225.00400000000002,840473.0
3.4193907,225.55304909560724,228.8,68261.99115157127,178,59,65.33,58,272,6.110736453161763,2.437568255454605,69627921.0,228.4,225.93099999999998,844343.0
3.419702,225.59415869733786,228.8,68512.21384596825,144,59,65.86,58,273,6.385953335250736,2.5603124809288427,69884045.0,228.7,225.74,848212.0
3.4152112,225.6043759709995,228.8,68764.81992149353,187,59,65.39,58,274,6.401398284749981,2.563133043757192,70139544.0,228.7,225.907,852074.0
3.4259334,225.5961508654095,228.8,69016.45651435852,175,60,65.6,58,275,9.485778829384545,3.800594164074876,70395679.0,228.0,225.822,855945.0
3.4240475,225.6295014208215,228.8,69267.54935193062,226,59,65.47,58,276,6.445859135910433,2.747460463773777,70651488.0,228.4,225.83100000000002,859816.0
3.432824,225.68716825560426,229.0,69521.22918820381,212,58,65.59,58,277,7.339066698157199,2.9252753716530715,70907305.0,229.0,225.84200000000004,863697.0
3.435829,225.67771487390635,229.0,69771.56972384453,162,60,65.29,58,278,7.917442768975345,3.1657383025133354,71163642.0,228.1,225.94899999999996,867583.0
3.425848,225.55787980397218,229.0,70022.6762433052,375,60,64.83,58,279,5.15956393506273,2.0686369908710436,71419969.0,228.2,226.12900000000002,871460.0
3.4267976,225.67937532266396,229.0,70275.45932221413,143,62,66.64,58,280,8.79604456559879,3.5169589136070423,71675470.0,227.2,225.39999999999998,875334.0
3.432725,225.6854343903068,229.0,70527.02377104759,200,62,64.63,58,281,4.7109553171304865,1.8766403491345929,71931323.0,227.5,226.211,879213.0
3.4356637,225.65791505791506,229.0,70777.24635004997,266,61,66.51,58,282,13.334537862258296,5.341916790815822,72187691.0,227.7,225.455,883098.0
3.4502892,225.77082799282238,229.0,71027.8135714531,147,59,65.94,58,283,7.450932827505561,2.9828167895464204,72444069.0,228.6,225.70200000000006,886999.0
3.4292774,225.705959752322,229.0,71277.19471096992,192,61,65.78,58,284,7.147838834221152,2.8585933603784937,72699412.0,227.6,225.73800000000003,890875.0
3.4452066,225.728487027999,229.0,71529.66530060768,151,61,65.59,58,285,6.613765946871721,2.651757153285349,72955627.0,227.6,225.82799999999995,894768.0
3.438616,225.7314733864747,229.0,71781.81339740753,191,59,64.56,58,286,5.107484703843956,2.046248029931858,73211570.0,228.7,226.213,898657.0
3.4319282,225.69685729005673,229.0,72033.1387887001,159,61,67.05,58,287,9.44179538011707,3.8837126567242364,73467295.0,227.8,225.176,902539.0
3.4438536,225.71855087358688,229.0,72285.7414650917,193,60,65.05,58,288,5.720795399243011,2.2834325039291192,73723565.0,228.0,226.056,906431.0
3.4475377,225.78044649730566,229.0,72536.45324540138,196,60,68.4,58,289,14.986660735467392,6.061101880021488,73979501.0,228.0,224.662,910328.0
3.4516633,225.74332222507053,229.0,72789.15267157555,216,59,65.8,58,290,6.9942833800182855,2.7889444239711954,74236053.0,228.7,225.733,914229.0
3.440985,225.75299717005407,229.0,73040.6806640625,284,59,66.44,58,291,7.792714546292581,3.117186391603817,74491599.0,228.4,225.457,918116.0
3.4396265,225.70573264781495,229.0,73293.32836651802,198,59,66.01,58,292,7.3993175360975005,3.1011731651102648,74747764.0,228.4,225.595,922006.0
3.4419713,225.68751284686542,229.0,73542.8429570198,375,61,65.84,58,293,7.0409090322202,2.8039991084164084,75003701.0,227.6,225.71700000000004,925898.0
3.4527612,225.8060046189377,229.0,73790.72864079475,164,62,64.43,58,294,4.680288452649045,1.8620912974395234,75259347.0,227.2,226.29600000000002,929795.0
3.4438694,225.64527963057984,229.0,74042.77085161209,375,60,65.76,58,295,8.975655964886355,3.5954108249266885,75516124.0,228.2,225.761,933693.0
3.4296978,225.67271085891156,229.0,74292.3547449112,247,60,66.02,58,296,9.154212145236748,3.665310355208685,75771801.0,228.0,225.63000000000002,937570.0
3.4507344,225.7819230769231,229.0,74545.76802921295,209,61,64.96,58,297,5.456958860024511,2.184187491952102,76027955.0,227.9,226.085,941470.0
3.4442792,225.76363168724282,229.0,74797.03379678726,196,61,64.69,58,298,5.369720663125783,2.153539180047582,76283460.0,227.6,226.16299999999998,945358.0
3.4371672,225.70812966297916,229.0,75049.67228007317,165,58,65.57,58,299,6.753154818305294,2.6886472435036946,76539411.0,229.0,225.82399999999998,949245.0
3.4373815,225.65291998970932,229.0,75301.22860789299,375,59,65.75,58,300,7.620203409358572,3.0605899758053208,76795418.0,228.4,225.76700000000005,953132.0
