total_secs,recent_worst_eplen,n_updates,best_ext_ret,epcount,eprew_recent,tcount,eprew_std,rew_mean,recent_best_eplen,eplen,eplen_std,best_eplen,eprew,recent_best_ext_ret
8663.294049,375,37,191.3,25713,2.241055341,9450269,131.3605207,0.016160097,152,335.42,57.82113454,151,-7.383,191.3
8893.329464,375,38,191.3,26517,14.85273632,9706201,133.2625689,0.058912273,168,310.26,68.08195356,151,38.605,184.8
9124.699146,375,39,191.3,27340,27.0309842,9962806,136.6854919,0.10196084,160,314.53,68.57848861,151,24.901,188
9360.104462,375,40,191.3,28179,36.29034565,10220832,136.3051667,0.13374594,165,311.86,67.33053096,151,28.555,186.2
9595.645446,375,41,191.3,29026,44.30200708,10477525,133.9988545,0.15953928,160,308.65,70.34051109,151,35.528,188
9826.981526,375,42,192,29913,65.18951522,10732221,131.6391986,0.23775719,150,289.7,76.93627233,150,61.467,192
10058.50072,375,43,192,30868,95.02858639,10989733,120.4286417,0.36963072,151,274.74,72.47863409,150,86.413,191.6
10290.31595,375,44,192,31857,109.7125379,11245577,90.55272751,0.43851328,157,251.1,66.37205737,150,125.321,189.4
10522.28469,375,45,195.7,32894,122.3076181,11504692,98.75330494,0.51239556,141,253.07,68.63035116,141,119.342,195.7
10755.52197,375,46,195.7,33943,131.9443279,11758546,93.01482881,0.553654,143,244.27,65.71177292,141,127.539,195
10988.20214,375,47,195.7,35071,150.1191489,12016243,51.28956869,0.67550087,146,225.2,52.04325124,141,155.012,193.6
11223.796,375,48,195.7,36187,147.6086918,12271875,64.89839443,0.6594477,143,229.18,56.48351618,141,149,194.8
11459.5807,375,49,197.4,37340,154.0776236,12528002,52.80338432,0.70728487,137,217.64,56.12780416,137,158.298,197.4
11692.7005,375,50,197.4,38510,157.5980342,12785166,51.83125986,0.73447657,137,214.32,50.60649761,137,159.399,197.2
11924.54958,375,51,197.4,39704,162.4572864,13040573,17.55749239,0.7713635,142,208.64,43.79326889,137,168.481,195.4
12155.85745,375,52,197.4,40937,164.698459,13297740,50.86798186,0.8108874,141,211.54,49.203947,137,160.539,195.6
12386.63994,375,53,197.4,42178,165.265834,13553860,44.13411171,0.8131354,138,204.36,48.53875153,137,165.728,196.9
12618.08716,375,54,197.4,43428,167.39952,13810140,53.33195755,0.8324792,136,213.82,55.70733883,136,159.552,196.9
12848.27534,375,55,197.6,44697,169.4998424,14064897,33.51204864,0.85367423,136,205.91,46.46441542,136,167.286,197.6
13079.19361,375,56,199.2,45992,169.7735135,14321308,42.47529946,0.87314373,132,201.68,45.79385985,132,166.956,199.2
13308.87605,375,57,199.2,47282,169.1894574,14578153,57.97198009,0.8673037,134,199.46,49.71748586,132,163.555,197.8
13540.03908,375,58,199.2,48581,170.5896844,14835054,18.35997111,0.88272774,136,201.57,45.84457547,132,171.369,197.6
13775.65295,375,59,199.2,49904,173.6278912,15090136,32.38963377,0.9096562,138,187.71,38.87397458,132,174.532,196.8
14007.77533,375,60,199.2,51256,173.695858,15347714,16.55956458,0.93304324,135,195.65,41.17775492,132,173.689,198.2
14237.5143,375,61,199.4,52604,173.7969585,15603893,16.19824299,0.92981505,132,189.01,40.27443234,132,176.382,199.4
14471.20911,375,62,199.4,53971,175.631602,15859043,11.64239988,0.9525263,134,182.81,29.21598706,132,178.855,198.4
14703.86501,375,63,201.2,55362,176.6474479,16115756,32.17103758,0.97350776,127,188.38,37.30784904,127,174.429,201.2
14936.48014,375,64,201.2,56754,176.8918103,16371815,42.86311443,0.97852117,128,178.8,35.18067651,127,175.989,201
15166.45538,375,65,201.2,58155,177.4231263,16627752,12.06011924,0.9828372,128,180.63,29.9314734,127,179.518,200.8
15398.79124,375,66,201.5,59566,177.9274982,16884117,42.2486333,0.9962022,127,181.14,38.76390589,127,175.272,201.5
15628.97038,375,67,201.5,60984,179.1299013,17139892,31.96540511,1.0068588,127,179.75,37.04601868,127,177.974,201.2
15860.37581,375,68,202.6,62424,179.8620833,17396198,11.97725891,1.0260522,124,178.58,29.94367379,124,180.537,202.6
16098.58626,375,69,202.6,63867,179.5435897,17652545,31.4993591,1.0287735,126,182.33,32.75547435,124,176.824,201.6
16336.47804,375,70,202.6,65316,180.6904072,17907994,12.60755087,1.0349903,129,176.92,31.55746504,124,181.219,200.4
16570.98425,375,71,202.8,66769,180.564212,18164741,42.49759287,1.0411797,123,177.56,36.23846575,123,176.56,202.8
16806.66984,375,72,203.8,68230,180.5809719,18420654,32.13324601,1.0442625,121,173.11,30.46798155,121,180.401,203.8
17040.34265,375,73,205.6,69680,181.4435172,18674815,9.446088026,1.0412332,116,172.37,22.88958497,116,183.039,205.6
17276.77383,375,74,205.6,71150,181.0015646,18931448,12.47911355,1.0534468,127,174.12,31.11696643,116,182.385,201.2
17515.4081,375,75,205.6,72637,181.5233356,19189033,15.86534097,1.0712308,127,175.93,39.44521644,116,181.666,201.2
17754.69108,375,76,205.6,74104,181.4442399,19443829,32.18154285,1.0546663,127,175.13,33.4307209,116,179.79,201.5
17995.93815,375,77,205.6,75598,182.0012718,19700832,9.285526372,1.0768628,123,171.97,22.85539542,116,183.16,202.8
18234.42277,375,78,205.6,77113,183.8788779,19957727,11.78112367,1.1038145,121,172.44,29.17201399,116,183.015,203.6
18470.10941,359,79,205.6,78621,184.1933024,20213295,9.153441102,1.0985266,121,165.71,22.75271193,116,185.754,203.6
18704.77429,375,80,205.6,80129,183.3692971,20469220,11.49003094,1.0968268,125,170.71,28.62037561,116,183.733,202.2
18941.39142,375,81,205.6,81658,184.8800523,20725353,8.86084979,1.1179191,125,165.83,22.17749084,116,185.771,202
19175.14936,375,82,205.6,83167,183.4987409,20980589,9.984697241,1.0958636,125,166.67,24.85319094,116,185.261,202.2
19410.081,375,83,205.6,84700,184.830137,21236306,29.47044844,1.1219912,128,169.57,29.98241318,116,182.087,200.9
19645.2821,375,84,205.6,86239,184.5835608,21493580,31.16068566,1.1288624,125,166.59,27.94462202,116,183.187,202.3
19878.30981,375,85,205.6,87776,184.8226415,21749538,10.03195988,1.1221677,125,164.92,25.00587131,116,186.091,202.3
20116.9092,375,86,205.6,89327,185.177305,22004789,32.33685852,1.1367608,123,161.34,29.6493575,116,185.191,202.9
20353.7566,375,87,205.6,90887,185.8680769,22260623,10.40698703,1.1473145,123,164.9,25.62518293,116,185.939,202.8
20586.68946,375,88,205.6,92444,185.4476557,22517573,10.98391351,1.1447052,124,166.19,27.45530732,116,185.638,202.7
20823.70524,375,89,205.6,93998,185.8983912,22773402,11.65104609,1.1433041,124,163.04,29.20236977,116,186.755,202.4
21058.48239,375,90,205.6,95556,186.0165597,23028904,12.16387483,1.1474543,120,168.06,30.21814687,116,184.843,204.2
21292.55468,375,91,205.6,97136,186.4386709,23285763,45.35014792,1.1658156,119,168.32,43.76411315,116,180.278,204.4
21530.08858,375,92,205.6,98719,187.0922931,23540992,8.947701157,1.1704462,123,160.41,22.38396524,116,187.962,202.9
21765.0924,375,93,205.6,100316,187.324546,23797620,9.802008927,1.1855435,123,163.2,24.45935404,116,186.711,202.8
22000.27454,375,94,205.6,101902,186.697541,24053926,8.495426063,1.1731398,122,162.84,21.28977219,116,186.844,203.2
22237.26411,375,95,205.6,103502,187.7234375,24309435,9.999794948,1.1868583,119,159.44,24.92641972,116,188.249,204.4
22473.62459,375,96,205.7,105104,188.0462547,24564625,9.237303232,1.1930271,116,158.38,23.00033913,116,188.623,205.7
22709.44411,375,97,205.7,106724,188.0033951,24821660,32.21004322,1.204456,119,160.83,28.42113826,116,185.346,204.5
22943.35828,375,98,205.7,108322,187.4824781,25077317,8.19088585,1.186394,121,157.11,20.35578296,116,189.217,203.8
23172.94242,375,99,205.7,109938,187.835953,25333368,9.808102518,1.2034681,120,158.5,24.368217,116,188.585,204
23402.02914,375,100,206.8,111563,188.6103385,25589399,8.81625062,1.2100233,113,157.52,21.75705862,113,188.975,206.8
23632.45796,375,101,206.8,113189,188.4787208,25845538,9.844627977,1.2123262,114,154.91,24.34875562,113,190.01,206.4
23862.99673,375,102,206.8,114809,188.227963,26101082,9.97422799,1.2066959,118,157.15,24.89673673,113,189.176,205.1
24092.1197,375,103,206.8,116463,189.876058,26357560,29.47370109,1.245169,116,152.69,26.95577675,113,189.012,205.6
24325.21963,375,104,206.8,118109,189.581045,26613393,8.432168108,1.2343043,122,155.74,20.85647142,113,189.679,203.2
24553.41071,375,105,206.8,119767,189.8161037,26870054,11.41391585,1.2441801,117,156.23,28.37247081,113,189.535,205.2
24783.51517,375,106,206.8,121421,190.112757,27124935,7.284222676,1.2437027,117,153.38,17.95259313,113,190.63,205.3
25012.37305,375,107,206.8,123088,190.1704259,27382153,5.340346805,1.2542742,120,150.42,13.34179898,113,191.936,204.2
25245.20711,375,108,206.8,124743,189.727432,27638221,9.314351507,1.2418698,115,158.34,23.31017803,113,188.684,206
25474.4723,375,109,206.8,126392,188.8430564,27893698,31.98155873,1.2322507,115,152.87,28.16190867,113,188.551,206.1
25703.84145,375,110,206.8,128083,191.0011236,28151289,31.44931559,1.2789367,118,157.07,35.17620076,113,187.093,204.8
25935.48142,375,111,206.8,129746,190.3478052,28406039,34.023243,1.2506769,115,159.7,41.41654259,113,185.844,206.1
26166.22429,375,112,206.8,131432,191.0284104,28661577,32.28766638,1.2732564,117,154.21,30.45892152,113,188.1,205.2
26399.76589,375,113,206.8,133124,191.009279,28918621,7.750934073,1.27908,118,151.53,19.09369268,113,191.411,204.8
26633.02184,375,114,206.8,134804,190.5209524,29174213,9.813932698,1.2665627,114,154.2,24.58739514,113,190.365,206.4
26867.19333,375,115,206.8,136484,190.8188095,29429811,7.120088412,1.2668625,119,149.2,17.88463027,113,192.379,204.6
27103.46392,331,116,206.8,138176,191.4621158,29686020,11.27455946,1.2815046,118,154.57,28.23127875,113,190.197,205.1
27340.04918,375,117,206.8,139896,192.2212791,29942642,8.908752719,1.3086786,116,151.64,22.2452332,113,191.445,205.8
27577.78939,375,118,206.8,141608,192.0438668,30198929,6.493682776,1.3000162,113,146.79,16.23840817,113,193.378,206.8
27815.66228,375,119,206.8,143316,191.7817916,30453987,6.707247125,1.2944057,114,146.13,16.39857006,113,193.594,206.5
28052.65992,375,120,206.8,145038,191.9211963,30711061,9.994898699,1.3101364,114,151.66,25.02247789,113,191.38,206.4
28288.78317,375,121,206.8,146748,192.1144444,30966065,9.364344024,1.2964207,116,147.5,23.46380191,113,193.031,205.6
28523.19644,375,122,206.8,148469,192.1078443,31222210,12.30803295,1.3078239,115,153.28,30.76364088,113,190.785,206
28757.21125,375,123,206.8,150194,192.5429565,31477669,6.363434293,1.3142308,114,148.73,15.85424549,113,192.552,206.4
28993.13197,282,124,206.8,151924,192.8181503,31733865,7.822311934,1.3199254,117,150.18,19.58896628,113,192.006,205.4
29228.85317,375,125,206.8,153665,192.8072372,31990616,6.937738536,1.3272355,116,147.29,17.07412955,113,193.128,205.6
29465.02049,375,126,206.8,155394,192.7175824,32245897,5.914883853,1.31664,114,143.96,14.8242504,113,194.443,206.6
29701.94359,375,127,206.8,157138,193.1637041,32502117,6.145834036,1.3326417,114,144.64,15.35872391,113,194.218,206.4
29938.68357,375,128,208,158884,192.8898053,32758621,9.889007786,1.3324038,110,147.23,24.66327432,110,193.145,208
30171.80656,375,129,208,160636,193.547774,33014164,7.005010992,1.3402205,114,144.52,17.37957422,110,194.189,206.4
30401.28385,375,130,208,162398,193.6675369,33270614,5.82026898,1.3512689,113,143.02,14.51825058,110,194.787,207
30630.82756,375,131,208,164163,193.8614164,33526284,6.522551265,1.3517418,114,145.11,16.36330957,110,194.015,206.5
30861.96051,375,132,208,165925,193.3610102,33782377,7.904696326,1.3460517,114,146.38,19.95483901,110,193.424,206.4
31091.68536,375,133,208,167689,193.7144558,34037852,32.17414582,1.3496139,115,145.87,28.28627052,110,191.379,206
31321.28789,375,134,208,169447,193.3722412,34294140,8.686026192,1.3443968,114,145.66,21.51195946,110,193.757,206.4
31556.58163,375,135,208,171219,194.0795147,34550279,10.26202802,1.3611075,115,146.57,25.66252326,110,193.459,206.1
31788.73059,375,136,208.1,172996,194.1150253,34806564,6.029047271,1.3621812,110,143.54,14.67339088,110,194.633,208.1
32015.56162,375,137,208.1,174777,194.5641213,35061867,6.513281508,1.3682147,111,144.05,16.33240644,110,194.442,207.6
32244.42119,375,138,208.1,176552,193.8667042,35318485,32.34830832,1.3610023,114,151.49,39.23021667,110,189.407,206.5
32475.93893,375,139,208.1,178349,194.9163606,35574571,9.535170476,1.384327,115,143.52,23.84050335,110,194.682,206
32705.75859,375,140,208.1,180143,194.8188406,35830091,11.27750305,1.3811316,113,144.45,28.01156011,110,194.205,206.9
32934.26688,375,141,208.1,181935,194.7959263,36086117,8.264119735,1.3823388,113,142.5,20.48975354,110,195.045,206.8
33167.03075,375,142,208.1,183734,194.1322957,36342744,33.09506005,1.3801957,111,146.28,31.95624509,110,191.26,207.6
33397.51009,369,143,208.1,185549,195.6737741,36598574,7.527331267,1.4030977,112,141.59,18.04832125,110,195.322,207.2
33631.54254,375,144,208.1,187359,195.0871271,36855212,5.346547578,1.3979089,115,140.43,13.39720493,110,195.923,206.2
33864.2899,331,145,208.1,189187,195.8869256,37111903,10.0871435,1.4148489,113,143.77,25.12920811,110,194.544,207
34096.08594,375,146,208.1,190995,195.3363385,37366534,11.7114079,1.3960521,111,145.61,29.22905917,110,193.695,207.6
34326.45487,375,147,208.4,192824,195.663532,37622687,4.028275065,1.4142185,109,138.49,10.12471728,109,196.66,208.4
34559.29843,375,148,208.4,194653,195.5299071,37878939,44.83217303,1.4150667,112,142.14,34.64188794,109,190.669,207.2
34789.36725,375,149,208.9,196475,195.3010977,38134620,5.853193658,1.4059169,108,138.55,14.59272079,108,196.618,208.9
35021.24668,375,150,208.9,198318,196.1483451,38391639,6.445492921,1.429486,109,142.22,16.08016169,108,195.161,208.4
35255.46442,375,151,208.9,200147,196.2244396,38645852,7.880302723,1.4193945,108,140.79,19.72931575,108,195.773,208.8
35486.46334,375,152,209.1,201995,196.2336039,38903226,32.24869418,1.4313353,108,140.11,27.62857036,108,193.782,209.1
35717.31409,375,153,209.1,203846,196.7341437,39158640,5.274821229,1.440579,111,136.66,13.25837094,108,197.381,207.7
35949.05908,375,154,209.1,205689,196.3964731,39414427,5.720452692,1.4304755,109,138.79,14.29146249,108,196.539,208.6
36181.90204,375,155,209.1,207556,196.9098554,39670722,7.854544162,1.4533169,110,137.36,19.67359652,108,197.144,208
36409.6393,325,156,209.1,209416,196.921828,39927074,5.227800302,1.4481113,108,135.86,13.02460748,108,197.748,208.8
36636.77337,375,157,209.1,211279,196.5703167,40183259,4.854954068,1.4479862,108,135.7,12.15524578,108,197.761,208.8
36867.66213,375,158,209.1,213140,196.8235357,40439113,9.871660245,1.4473205,111,137.24,24.6767583,108,197.182,207.8
37095.76353,375,159,209.1,215010,197.0818182,40695417,4.987203625,1.4569161,108,136.34,12.64533115,108,197.46,208.8
37324.27789,375,160,209.1,216889,197.4147419,40951505,6.307714642,1.4666383,112,135.45,15.83248243,108,197.856,207.2
37556.91052,375,161,209.1,218781,197.6238901,41208372,6.386953812,1.4785349,110,135.51,15.92010992,108,197.789,208
37788.29634,370,162,209.3,220648,197.4301018,41463318,6.774901549,1.4562646,107,136.65,16.94247621,107,197.403,209.3
38019.10335,375,163,209.3,222520,197.2538996,41718715,5.785125323,1.4595835,109,134.79,14.51984504,107,198.155,208.5
38247.03434,375,164,209.3,224411,197.2193548,41975703,6.135197715,1.4755535,111,135.01,15.35870763,107,198.057,207.8
38477.40708,273,165,209.3,226309,198.1550053,42231445,4.308722665,1.4859724,107,133.22,10.40920746,107,198.703,209.2
38707.21657,375,166,209.3,228204,197.9873351,42487022,8.47321049,1.4819763,110,137.56,21.20062263,107,197.052,208
38934.73394,375,167,209.3,230107,197.9170783,42743996,6.120091829,1.489757,107,135.15,15.15016502,107,197.974,209.2
39165.42828,375,168,209.3,232000,197.9768093,42999385,5.279912405,1.4815913,109,133.93,13.12040777,107,198.465,208.5
39396.01669,315,169,209.3,233896,198.155327,43254782,7.270437332,1.4837745,111,138.39,18.19554616,107,196.729,207.9
39624.08482,375,170,209.3,235806,198.1860733,43511394,8.187504137,1.4959383,107,136.67,20.55239889,107,197.376,209.3
39854.17712,259,171,209.3,237721,198.569765,43767360,5.120208101,1.5018599,109,133.01,12.81366068,107,198.863,208.6
40081.68585,375,172,209.3,239634,198.3537899,44023001,4.597940408,1.5001003,109,132.36,11.36531566,107,199.088,208.4
40313.6685,375,173,209.3,241555,198.2473712,44279739,32.24542602,1.5049014,108,136.8,29.69915824,107,195.151,209.1
40547.87467,375,174,209.6,243476,198.6505986,44534997,5.311521345,1.5082998,106,132.76,13.31774756,106,198.929,209.6
40778.22598,301,175,209.6,245398,198.8415713,44790637,3.999988,1.5114826,109,131.85,9.933151564,106,199.264,208.4
41011.32081,375,176,209.6,247334,198.7673554,45048036,9.510422914,1.5211887,109,135.37,23.82127411,106,197.916,208.4
41239.56192,344,177,209.6,249253,198.8842105,45303121,10.61702458,1.5088205,107,134.48,26.53845512,106,198.283,209.2
41472.98771,375,178,209.6,251189,198.9258264,45559667,4.49308758,1.5212862,109,132.44,11.04655602,106,199.058,208.6
41703.44583,361,179,210.4,253111,199.1402706,45813968,3.218975613,1.5126863,104,129.74,8.080371279,104,200.186,210.4
41935.67688,270,180,210.5,255056,199.1973779,46070992,4.677819578,1.529938,104,131.19,11.68049228,104,199.598,210.5
42168.91428,375,181,210.5,257004,199.1785934,46327927,8.829235301,1.5356091,106,132.68,22.10379153,104,199.002,209.6
42396.71465,375,182,210.5,258942,199.1597523,46583595,4.173201529,1.5245359,108,129.98,10.42686914,104,200.083,209
42624.23193,375,183,210.5,260884,199.245932,46838879,5.629204118,1.5288593,106,132.37,14.07384454,104,199.131,209.6
42855.10632,375,184,210.5,262839,199.288491,47096258,3.853347116,1.5406266,105,130.27,9.663182706,104,199.946,210.1
43087.63481,348,185,210.5,264792,199.8146953,47351289,5.619010144,1.5417604,107,130.4,14.10035461,104,199.915,209.4
43315.06313,375,186,210.5,266743,199.1662737,47606989,5.508326334,1.5356885,107,130.01,13.47552967,104,200.021,209.5
43545.06023,253,187,210.5,268714,199.8552004,47864162,5.441336141,1.5553387,106,132,13.62717872,104,199.269,209.7
43773.23059,375,188,210.8,270669,199.7522251,48119227,6.018103023,1.5423567,103,130.67,15.03399814,103,199.794,210.8
44001.02125,375,189,210.8,272644,199.9395443,48375983,5.045740679,1.5635741,105,129.93,12.49020016,103,200.001,210
44232.7674,325,190,210.8,274607,199.9360163,48631715,11.11798435,1.5483187,105,132.62,27.78444889,103,198.968,210
44463.61776,375,191,210.8,276573,199.8409461,48887842,10.56389777,1.5543077,107,133.35,26.34895634,103,198.692,209.3
44692.73149,375,192,210.8,278546,199.9772935,49143505,3.523702031,1.5584524,107,128.12,8.841131149,103,200.818,209.3
44923.63894,375,193,210.8,280520,199.9448835,49400102,4.737881805,1.5610027,104,129.11,11.87341147,103,200.426,210.4
45154.02982,375,194,210.8,282491,200.0651446,49655762,7.762596215,1.5569527,105,131.32,19.41024472,103,199.49,210
45388.8574,365,195,210.8,284458,200.0945094,49911248,9.493718924,1.5548288,108,133.5,23.75605186,103,198.651,208.8
45625.03089,375,196,210.8,286439,200.2747602,50167209,3.72003172,1.566025,106,128.23,9.082791421,103,200.742,209.6
45859.57012,375,197,210.8,288414,200.0597468,50423260,3.75527509,1.5626832,107,127.88,9.280387923,103,200.847,209.3
46090.00087,375,198,210.8,290414,200.57625,50680105,3.983381855,1.5851096,106,127.95,9.630550348,103,200.863,209.8
46319.657,375,199,210.8,292405,200.5967353,50935142,3.501213504,1.5782859,105,126.81,8.751794102,103,201.352,210.1
46551.66007,375,200,210.8,294409,200.8031936,51191390,3.362887301,1.5882562,107,124.67,8.277747278,103,202.117,209.2
46781.45649,270,201,210.8,296403,200.7485456,51447126,4.192118319,1.582469,106,129.24,10.48438839,103,200.388,209.6
47014.7631,318,202,210.8,298411,200.8704681,51704080,3.774357031,1.5953382,104,128.65,9.21018458,103,200.527,210.4
47250.31035,261,203,210.8,300416,201.003591,51959895,5.656969153,1.5942224,105,128.63,14.15108123,103,200.61,210.1
47487.61524,375,204,210.8,302415,200.8378689,52215297,6.919726223,1.5845531,106,129.24,17.38914604,103,200.383,209.7
47724.52514,375,205,211,304432,201.0043133,52472180,5.607560878,1.6019933,103,129.36,14.04529815,103,200.319,211
47956.61155,375,206,211,306452,201.2294554,52728269,3.254291167,1.6067343,107,126.46,8.177310071,103,201.483,209.4
48189.79137,305,207,211,308470,201.440337,52983635,4.300872005,1.6059449,103,125.15,10.74651106,103,202.01,210.8
48421.8026,375,208,211,310500,201.2077833,53240525,10.09206475,1.6156038,104,128.5,25.18273218,103,200.623,210.4
48657.14412,375,209,211,312514,201.3320755,53495387,3.402942256,1.600825,105,126.61,8.522787103,103,201.428,210.1
48887.4852,375,210,211,314544,201.211133,53752296,7.285855543,1.612896,103,127.29,18.26269148,103,201.147,210.8
49119.09159,375,211,211,316578,201.5150934,54007678,32.54830048,1.6192079,104,128.47,27.43153477,103,198.444,210.4
49350.79815,291,212,211,318615,201.7851743,54263696,7.316054333,1.6247729,105,126.69,18.26948001,103,201.393,210
49586.37894,272,213,211,320659,202.0149217,54519410,5.278531898,1.631251,104,125.79,13.1994659,103,201.751,210.5
49820.93207,311,214,211,322704,201.8710513,54776032,4.378699693,1.631329,106,125.34,10.96468878,103,201.933,209.8
50054.38023,375,215,212.5,324747,201.948605,55031416,5.579593086,1.628786,99,125.87,13.97043664,99,201.721,212.5
50285.34528,374,216,212.5,326807,202.1478641,55288459,4.425465399,1.6460758,105,125.14,11.06979675,99,202.016,210
50514.67896,375,217,212.5,328856,202.0468521,55544076,4.324034574,1.635797,104,124.42,10.81589571,99,202.305,210.7
50746.15643,359,218,212.5,330901,202.1370171,55799313,3.737272267,1.6339622,100,123.38,9.32285364,99,202.714,212
50979.98984,348,219,212.5,332955,202.0410419,56056137,4.244413269,1.6412743,104,124.76,10.64154124,99,202.166,210.5
51207.44221,330,220,212.5,335010,202.2714842,56311938,4.728581606,1.6424596,103,124.95,11.73488389,99,202.054,210.9
51440.741,346,221,212.5,337068,202.4077259,56567431,3.682391071,1.6450691,103,123.25,9.208012815,99,202.786,210.8
51676.30867,375,222,212.5,339125,202.1715119,56823493,3.780396276,1.6445242,103,122.95,9.447089499,99,202.898,210.8
51908.35987,375,223,212.5,341200,202.3527711,57080774,3.591765443,1.6588109,99,122.59,8.994548349,99,203.039,212.4
52142.54928,293,224,212.5,343273,202.6238784,57336989,3.468960075,1.6593126,101,123.86,8.66950979,99,202.546,211.6
52376.24189,236,225,212.5,345335,202.806838,57590967,3.88302395,1.6527283,103,122.96,9.771304928,99,202.895,210.8
52610.00979,375,226,212.5,347410,202.4953735,57847554,2.968299176,1.6611167,102,121.6,7.431016081,99,203.44,211.2
52844.50126,375,227,212.5,349474,202.3694283,58102815,3.425031971,1.6501243,103,123.51,8.345651562,99,202.634,210.9
53079.67757,375,228,212.5,351556,202.4716619,58359775,3.877212401,1.6673692,100,123.03,9.756490148,99,202.868,212
53314.89857,365,229,212.5,353637,202.8234983,58615928,3.367125035,1.6642741,101,122.12,8.457280887,99,203.213,211.6
53543.5475,375,230,212.5,355709,202.6625483,58871313,3.560090448,1.6572272,103,121.01,8.94482532,99,203.666,210.9
53777.39441,375,231,212.5,357790,202.4994714,59127982,3.947746066,1.6657573,101,121.95,9.893811197,99,203.299,211.6
54012.07009,373,232,212.5,359860,202.7052657,59383368,7.811033926,1.6561546,103,124.34,18.64093345,99,202.293,210.8
54245.83334,326,233,212.5,361948,202.8768199,59640117,5.521927562,1.6759145,103,120.8,13.82244551,99,203.746,210.8
54484.03099,375,234,212.5,364030,202.7652257,59896142,3.978906885,1.6663125,101,121.63,9.957564963,99,203.43,211.7
54722.44627,375,235,212.5,366123,203.0952699,60151806,5.114694419,1.6784829,100,122.91,12.80085544,99,202.899,212.2
54958.01528,375,236,212.5,368217,202.9378223,60408421,4.825685029,1.6796231,104,122.01,12.11651352,99,203.258,210.6
55191.15747,375,237,212.5,370302,203.0208633,60663427,4.952556814,1.6738824,104,124.16,12.37878831,99,202.391,210.4
55428.90722,375,238,212.5,372407,203.1467933,60920305,3.432433539,1.6909976,102,121.24,8.545314506,99,203.54,211.2
55663.71549,354,239,212.5,374514,203.4940674,61176159,10.46668711,1.6924369,103,123.62,26.18082504,99,202.631,211
55896.50991,313,240,212.5,376615,203.3796763,61431882,5.165274049,1.6886811,102,121.73,12.9041505,99,203.388,211.2
56130.17827,344,241,212.5,378717,203.461941,61687318,9.519292988,1.6882848,101,123.13,23.82547166,99,202.819,211.6
56368.7942,336,242,212.5,380828,203.3165324,61944555,3.278059639,1.6981744,102,121.82,8.239393182,99,203.355,211.4
56603.816,375,243,212.5,382940,203.5035985,62199846,7.99687664,1.695648,102,121.8,19.99299877,99,203.342,211.2
56838.97648,262,244,212.5,385064,203.6750942,62456807,4.302406187,1.7100167,103,121.05,10.78830385,99,203.649,210.8
57075.24007,261,245,212.5,387183,203.7675319,62712649,2.969261861,1.7057292,102,118.85,7.434211458,99,204.522,211.2
57308.65008,285,246,212.5,389297,203.7874172,62967772,3.307200629,1.7023882,102,120.6,8.255906976,99,203.832,211.4
57542.81125,268,247,212.5,391428,203.8693571,63224524,4.703922937,1.717252,103,122.25,11.7374401,99,203.153,211
57778.81447,375,248,212.5,393546,203.6647781,63480263,5.081370976,1.7032819,99,121.18,12.70226751,99,203.587,212.4
58017.02288,352,249,212.5,395666,203.7250472,63736453,3.527022966,1.707438,101,120.17,8.86008465,99,204.003,211.9
58254.37914,375,250,212.5,397780,203.5744087,63991676,4.225586232,1.7004306,102,120.75,10.62673515,99,203.789,211.2
58494.78755,344,251,212.5,399908,203.8842575,64247980,9.622326694,1.7151215,99,122.87,24.07930854,99,202.927,212.4
58731.70744,294,252,212.5,402050,204.1126984,64504768,3.2817183,1.7251415,101,119.92,8.188626258,99,204.095,211.7
58969.83716,375,253,212.5,404176,203.6681562,64760956,3.675727955,1.7116792,101,119.35,9.176464461,99,204.332,211.6
59207.05668,252,254,212.5,406311,204.193911,65016525,2.90422778,1.7207135,103,119.22,7.257520238,99,204.381,210.9
59442.3228,359,255,212.5,408447,204.2196629,65272075,3.013583249,1.7235652,102,117.54,7.515876529,99,205.054,211.4
59677.04223,369,256,212.5,410578,204.1748475,65527235,3.696421377,1.7201204,102,119.18,9.281573143,99,204.413,211.4
59914.73524,336,257,212.5,412732,204.2887651,65784528,3.080178404,1.7369677,99,118.67,7.757647839,99,204.599,212.4
60149.09191,375,258,212.5,414872,204.2001869,66040040,3.570379672,1.7260423,103,119.15,8.738850039,99,204.383,210.8
60383.95235,332,259,212.5,417031,204.5397869,66296616,2.772330969,1.7435127,100,118.56,6.95890796,99,204.659,212
60618.86688,341,260,212.5,419176,204.4079254,66552183,3.50766304,1.7350128,102,118.42,8.787695944,99,204.71,211.4
60855.45824,304,261,212.5,421332,204.5821429,66808079,2.959435588,1.7419671,102,118.8,7.252585746,99,204.521,211.4
61088.84958,367,262,212.5,423484,204.3562732,67064707,5.701324408,1.737405,101,120.04,13.52103546,99,203.97,211.9
61322.22119,335,263,212.5,425638,204.6242804,67320161,2.770742861,1.739932,101,118.52,6.927452634,99,204.672,211.8
61554.47973,274,264,212.5,427792,204.7373259,67575007,2.742533683,1.7424885,102,118.3,6.838859554,99,204.753,211.4
61790.45075,348,265,212.5,429956,204.5858595,67831901,3.195118777,1.7507445,103,118.2,8.062257748,99,204.796,211
62026.6611,329,266,212.5,432125,204.6122637,68089205,5.579613876,1.7536601,100,119.84,13.88360184,99,204.103,212.1
