epbestrew,policy_loss,serial_timesteps,time_elapsed,fps,value_loss,curbestlen,explained_variance,policy_entropy,eplenmean,epbestlen,curbestrew,eprewmean,approxkl,nupdates,total_timesteps,clipfrac
-98.0,0.0009873008,473088,29128.717015981674,2095,7.335559,1500,0.5815064013004303,1.1841182,1500.0,1500,-138.0,-139.3,0.0021182385,231,60555264,0.0895586
-98.0,0.0008269511,475136,29254.340034246445,2086,8.094726,1500,0.5882629156112671,1.1508718,1500.0,1500,-134.0,-138.98,0.0015563787,232,60817408,0.06014061
-98.0,0.0011163604,477184,29379.084895133972,2101,7.09,1500,0.6062410473823547,1.1801865,1500.0,1500,-138.0,-138.56,0.0025824374,233,61079552,0.10295963
-98.0,0.00021499733,479232,29504.619788885117,2088,6.8662567,1500,0.5929622948169708,1.1362756,1500.0,1500,-138.0,-138.94,0.0014917664,234,61341696,0.055604935
-98.0,0.0010737011,481280,29629.229759693146,2103,7.827719,1500,0.5943023860454559,1.1790527,1500.0,1500,-138.0,-139.18,0.0021831356,235,61603840,0.087670326
-98.0,0.000576718,483328,29753.770416736603,2104,7.0054207,1500,0.5667648911476135,1.1714375,1500.0,1500,-134.0,-138.56,0.0015937246,236,61865984,0.048176765
-98.0,0.0008033111,485376,29877.648226976395,2116,8.478994,1500,0.5409731566905975,1.2073176,1500.0,1500,-134.0,-138.62,0.0019175258,237,62128128,0.07341957
-98.0,0.0007725683,487424,30003.10297513008,2089,6.997635,1500,0.5591882467269897,1.1678213,1500.0,1500,-138.0,-138.68,0.0015092858,238,62390272,0.0707674
-98.0,0.0013003837,489472,30128.40419602394,2092,8.483599,1500,0.5649725794792175,1.1954589,1500.0,1500,-134.0,-138.54,0.0023170759,239,62652416,0.11022091
-98.0,0.0003507739,491520,30255.987149715424,2054,7.69837,1500,0.5150399208068848,1.2137431,1500.0,1500,-134.0,-138.48,0.0010587025,240,62914560,0.04107189
-98.0,0.0010764422,493568,30381.60218024254,2087,9.285733,1500,0.5180651545524597,1.1992848,1500.0,1500,-138.0,-138.58,0.0017646734,241,63176704,0.084438324
-98.0,0.0022445081,495616,30505.533291101456,2115,7.838223,1500,0.5350951552391052,1.2262203,1500.0,1500,-134.0,-138.24,0.0032884427,242,63438848,0.14199543
-98.0,0.001275157,497664,30630.607477903366,2095,8.787317,1500,0.5359753668308258,1.2087134,1500.0,1500,-134.0,-137.9,0.0019187339,243,63700992,0.07753277
-98.0,0.0016986526,499712,30755.55300951004,2098,7.599432,1500,0.553174614906311,1.2421982,1500.0,1500,-134.0,-138.26,0.002980122,244,63963136,0.15701962
-98.0,0.003290419,501760,30882.37293434143,2067,8.706247,1500,0.5387791395187378,1.2155205,1500.0,1500,-134.0,-138.26,0.0044349884,245,64225280,0.21533489
-98.0,0.0015722569,503808,31007.460242509842,2095,6.8768163,1500,0.5918342471122742,1.2404135,1500.0,1500,-138.0,-138.32,0.0027454915,246,64487424,0.10632992
-98.0,0.0023317747,505856,31131.92982149124,2106,7.0036745,1500,0.58058300614357,1.1914133,1500.0,1500,-134.0,-138.28,0.0043187453,247,64749568,0.14947414
-98.0,0.0018189902,507904,31256.629301309586,2102,7.449322,1500,0.5866934657096863,1.2239696,1500.0,1500,-134.0,-137.94,0.0041202074,248,65011712,0.151474
-98.0,0.0024180985,509952,31381.883621931076,2092,7.113849,1500,0.6017720103263855,1.1900353,1500.0,1500,-134.0,-138.06,0.0035473546,249,65273856,0.13524342
-98.0,0.0006774091,512000,31509.20430111885,2058,7.925706,1500,0.5916588306427002,1.2192036,1500.0,1500,-134.0,-137.94,0.0013541769,250,65536000,0.057229996
-98.0,0.0025327818,514048,31635.574521780014,2074,6.984746,1500,0.5873385667800903,1.2092652,1500.0,1500,-134.0,-138.06,0.0046009193,251,65798144,0.1654005
-98.0,0.0020803544,516096,31762.962158441544,2057,8.460325,1500,0.571148008108139,1.2167481,1500.0,1500,-134.0,-138.0,0.0028377092,252,66060288,0.1126852
-98.0,0.0015693423,518144,31890.47883796692,2055,7.6529284,1500,0.5426129102706909,1.289063,1500.0,1500,-134.0,-137.88,0.002887601,253,66322432,0.11775875
-98.0,0.0018693535,520192,32014.406369924545,2115,9.10405,1500,0.5313704609870911,1.2824138,1500.0,1500,-134.0,-137.94,0.002554332,254,66584576,0.11111736
-98.0,0.0009555993,522240,32139.703142881393,2092,7.586188,1500,0.5480878353118896,1.3363966,1500.0,1500,-134.0,-137.92,0.0015187232,255,66846720,0.07031822
-98.0,0.0020631528,524288,32264.761870145798,2096,9.166145,1500,0.5349874198436737,1.3152459,1500.0,1500,-134.0,-137.82,0.0031138274,256,67108864,0.13214207
-98.0,0.0003816164,526336,32389.979216575623,2093,7.204194,1500,0.5733739137649536,1.3582205,1500.0,1500,-130.0,-137.48,0.0010579354,257,67371008,0.04801464
-98.0,0.0028391231,528384,32513.74013566971,2118,8.894865,1500,0.5648230910301208,1.3163247,1500.0,1500,-134.0,-137.86,0.0034937584,258,67633152,0.13053036
-98.0,0.001998901,530432,32639.903913259506,2077,7.4130635,1500,0.61964151263237,1.3274328,1500.0,1500,-134.0,-138.0,0.0033750592,259,67895296,0.14474392
-98.0,0.0028906332,532480,32766.380458831787,2072,7.765316,1500,0.597675234079361,1.3361351,1500.0,1500,-134.0,-138.12,0.0038443073,260,68157440,0.16518497
-98.0,0.0011856222,534528,32893.347423791885,2065,9.183095,1500,0.59283047914505,1.3474339,1500.0,1500,-134.0,-138.12,0.0019560673,261,68419584,0.08365822
-98.0,0.0014369553,536576,33020.181763887405,2066,8.530578,1500,0.5518541038036346,1.3676051,1500.0,1500,-134.0,-137.94,0.0021129197,262,68681728,0.099508286
-98.0,0.0024581973,538624,33145.811163425446,2086,10.7160425,1500,0.5133702456951141,1.3968477,1500.0,1500,-134.0,-137.9,0.0032809183,263,68943872,0.16200542
-98.0,0.0049484526,540672,33271.575612068176,2084,9.692937,1500,0.5121935307979584,1.4085566,1500.0,1500,-130.0,-137.58,0.0055279476,264,69206016,0.2162199
-98.0,0.0021912286,542720,33396.43865776062,2099,11.154075,1500,0.4882611632347107,1.392955,1500.0,1500,-138.0,-138.36,0.0025712224,265,69468160,0.11494827
-98.0,0.0041241865,544768,33521.266397714615,2100,9.341251,1500,0.49113720655441284,1.3648236,1500.0,1500,-134.0,-138.32,0.004991732,266,69730304,0.24229336
-98.0,0.0019540067,546816,33644.46302509308,2127,10.061765,1500,0.4986876845359802,1.321756,1500.0,1500,-134.0,-138.14,0.0038302296,267,69992448,0.17994404
-98.0,0.0015236826,548864,33769.20331645012,2101,8.36096,1500,0.5303417444229126,1.334328,1500.0,1500,-138.0,-138.38,0.0021199835,268,70254592,0.088350296
-98.0,0.002580108,550912,33895.74837398529,2071,10.048866,1500,0.5169326961040497,1.340366,1500.0,1500,-138.0,-138.22,0.0027712507,269,70516736,0.12723064
-98.0,0.0026089158,552960,34021.94222950935,2077,7.8748655,1500,0.5765456557273865,1.3190235,1500.0,1500,-134.0,-138.42,0.0035861654,270,70778880,0.16591835
-98.0,0.0011140376,555008,34147.21403622627,2093,9.36714,1500,0.5321026146411896,1.3659378,1500.0,1500,-138.0,-138.6,0.0021166222,271,71041024,0.08939934
-98.0,0.0006737041,557056,34273.71659874916,2072,7.6649356,1500,0.5813398659229279,1.3927426,1500.0,1500,-138.0,-138.4,0.0014588822,272,71303168,0.06701565
-98.0,0.0006152538,559104,34398.016325712204,2109,7.9789457,1500,0.5336845517158508,1.388979,1500.0,1500,-134.0,-138.1,0.0012913264,273,71565312,0.058629036
-98.0,0.0009259722,561152,34522.666011333466,2103,9.10625,1500,0.5551791191101074,1.3931823,1500.0,1500,-134.0,-138.14,0.0020259956,274,71827456,0.09526539
-98.0,0.0018838951,563200,34648.393904447556,2085,8.210641,1500,0.5438219308853149,1.3835144,1500.0,1500,-134.0,-138.14,0.0020164035,275,72089600,0.08629608
-98.0,0.0035440372,565248,34774.35492730141,2081,9.692746,1500,0.519861489534378,1.3810738,1500.0,1500,-134.0,-138.16,0.0048672506,276,72351744,0.230402
-98.0,0.0027531683,567296,34901.09473967552,2068,8.298697,1500,0.5199378728866577,1.4752847,1500.0,1500,-134.0,-138.36,0.0035075024,277,72613888,0.20501232
-98.0,0.0002750678,569344,35027.41253852844,2075,9.252743,1500,0.5273309648036957,1.4662257,1500.0,1500,-134.0,-138.32,0.0013285903,278,72876032,0.053905487
-98.0,0.002664234,571392,35152.95695352554,2088,8.253456,1500,0.5287954807281494,1.4861934,1500.0,1500,-134.0,-138.18,0.0034544768,279,73138176,0.19532108
-98.0,0.00086462125,573440,35278.650352716446,2085,9.307637,1500,0.52660271525383,1.4847711,1500.0,1500,-134.0,-138.08,0.0017571205,280,73400320,0.09158802
-98.0,0.0008201962,575488,35405.1044113636,2073,8.089823,1500,0.5428495407104492,1.5236667,1500.0,1500,-134.0,-138.2,0.0016794727,281,73662464,0.08236122
-98.0,0.0020935035,577536,35529.9174952507,2100,9.38619,1500,0.5162430107593536,1.513446,1500.0,1500,-134.0,-137.98,0.0028236366,282,73924608,0.1491909
-98.0,0.0006390326,579584,35657.031925201416,2062,7.8949876,1500,0.5512808859348297,1.5228859,1500.0,1500,-134.0,-137.98,0.0015890615,283,74186752,0.070625305
-98.0,0.0037424255,581632,35784.671002388,2053,10.407859,1500,0.5019165277481079,1.5286888,1500.0,1500,-134.0,-138.06,0.0038092283,284,74448896,0.22304821
-98.0,0.003442358,583680,35912.49938797951,2050,8.970561,1500,0.4864994287490845,1.5575472,1500.0,1500,-134.0,-138.2,0.0048110276,285,74711040,0.27338982
-98.0,0.00057991996,585728,36039.10590815544,2070,8.728231,1500,0.4818928837776184,1.5659325,1500.0,1500,-134.0,-138.24,0.0018933566,286,74973184,0.09906006
-98.0,0.0018923639,587776,36166.04997110367,2065,9.474197,1500,0.5288193225860596,1.5633022,1500.0,1500,-134.0,-138.12,0.0030515525,287,75235328,0.17349052
-98.0,0.0036054398,589824,36293.16117477417,2062,9.079873,1500,0.49046844244003296,1.5888247,1500.0,1500,-134.0,-138.08,0.0043796985,288,75497472,0.24762154
-98.0,0.00014205185,591872,36419.76544499397,2070,9.143955,1500,0.5284119844436646,1.5423561,1500.0,1500,-134.0,-138.04,0.001536354,289,75759616,0.041560173
-98.0,0.0027935293,593920,36547.67688083649,2049,8.2053175,1500,0.5373117923736572,1.5432515,1500.0,1500,-134.0,-137.9,0.0041447263,290,76021760,0.20162392
-98.0,0.0011378377,595968,36674.75901865959,2063,9.707886,1500,0.5317591726779938,1.5488862,1500.0,1500,-134.0,-138.3,0.0027836403,291,76283904,0.1297741
-98.0,0.00055383093,598016,36798.75524377823,2114,8.111704,1500,0.5435942709445953,1.5173737,1500.0,1500,-134.0,-138.48,0.0015611443,292,76546048,0.06538963
-98.0,0.0003826425,600064,36923.512083768845,2101,8.957336,1500,0.5571804642677307,1.4839593,1500.0,1500,-138.0,-138.44,0.0011868097,293,76808192,0.047611237
-98.0,0.00015416862,602112,37049.50830459595,2080,7.523929,1500,0.5656074285507202,1.4990705,1500.0,1500,-134.0,-138.3,0.0014108779,294,77070336,0.04027939
-98.0,0.00019879974,604160,37176.51001691818,2064,8.697631,1500,0.5539829730987549,1.4759302,1500.0,1500,-134.0,-138.4,0.0012302564,295,77332480,0.041329384
-98.0,0.00015027744,606208,37303.62777209282,2062,7.117618,1500,0.5917196571826935,1.4756025,1500.0,1500,-138.0,-138.8,0.0016472798,296,77594624,0.06314564
-98.0,0.00030381422,608256,37427.93965768814,2108,8.747484,1500,0.5477421581745148,1.4633218,1500.0,1500,-138.0,-138.9,0.0014855141,297,77856768,0.05984497
-98.0,0.0005473026,610304,37552.471586704254,2105,8.025859,1500,0.5425986647605896,1.4900742,1500.0,1500,-134.0,-138.52,0.0015379719,298,78118912,0.06367588
-98.0,0.00083690183,612352,37678.78698372841,2075,7.7954106,1500,0.5484608709812164,1.4697939,1500.0,1500,-138.0,-138.86,0.0025126722,299,78381056,0.12523365
-98.0,0.00029194204,614400,37803.100086927414,2108,9.605666,1500,0.5279031097888947,1.4921864,1500.0,1500,-134.0,-138.3,0.00150705,300,78643200,0.05809021
-98.0,0.00082102313,616448,37927.29193687439,2111,8.665246,1500,0.492023766040802,1.5033345,1500.0,1500,-138.0,-138.34,0.001800656,301,78905344,0.102012634
-98.0,0.00011045932,618496,38052.168107271194,2099,9.675563,1500,0.5327053368091583,1.5068198,1500.0,1500,-134.0,-138.2,0.0010997861,302,79167488,0.04216194
-98.0,0.0010031934,620544,38177.488099336624,2091,8.478186,1500,0.531630128622055,1.5098088,1500.0,1500,-138.0,-138.34,0.0019219999,303,79429632,0.095573425
-98.0,7.309963e-05,622592,38304.36049723625,2066,9.669038,1500,0.5214841365814209,1.5155088,1500.0,1500,-134.0,-138.2,0.0013185389,304,79691776,0.04834652
-98.0,0.0007746652,624640,38430.91597223282,2071,8.898447,1500,0.500315934419632,1.5261917,1500.0,1500,-134.0,-138.22,0.0018977498,305,79953920,0.098070145
-98.0,0.0014108794,626688,38555.56394433975,2103,11.177463,1500,0.453471302986145,1.5292044,1500.0,1500,-134.0,-138.18,0.0026365083,306,80216064,0.1736908
-98.0,0.00059686333,628736,38681.82787179947,2076,9.131211,1500,0.46239471435546875,1.536829,1500.0,1500,-134.0,-138.02,0.0021381043,307,80478208,0.111061096
-98.0,0.00069272163,630784,38807.48078465462,2086,10.26167,1500,0.49546945095062256,1.50813,1500.0,1500,-138.0,-138.5,0.001448315,308,80740352,0.06514454
-98.0,0.00045597207,632832,38930.98443055153,2122,9.093159,1500,0.46679389476776123,1.5420547,1500.0,1500,-138.0,-138.48,0.0019266545,309,81002496,0.08005142
-98.0,0.0015348056,634880,39055.19602036476,2110,11.542334,1500,0.40649622678756714,1.551289,1500.0,1500,-134.0,-138.16,0.002786637,310,81264640,0.15937996
-98.0,0.001176165,636928,39179.600086927414,2107,9.506047,1500,0.47222602367401123,1.5451201,1500.0,1500,-138.0,-138.3,0.0024158666,311,81526784,0.1322527
-98.0,0.0004513192,638976,39302.97758221626,2124,8.9282465,1500,0.4495590329170227,1.5457575,1500.0,1500,-138.0,-138.34,0.0014374926,312,81788928,0.06472874
-98.0,0.0005378866,641024,39428.22550320625,2093,10.080206,1500,0.5009820461273193,1.5301672,1500.0,1500,-138.0,-138.34,0.0012807315,313,82051072,0.052617073
-98.0,0.00011386977,643072,39555.03895902634,2067,7.4294276,1500,0.5547176897525787,1.4919055,1500.0,1500,-138.0,-138.82,0.0017557435,314,82313216,0.06077957
-98.0,0.0010177809,645120,39679.87359666824,2099,8.593586,1500,0.5803070664405823,1.482531,1500.0,1500,-138.0,-138.82,0.0023727294,315,82575360,0.09680462
-98.0,0.0009778895,647168,39806.24326848984,2074,7.462055,1500,0.5820875465869904,1.4960619,1500.0,1500,-138.0,-138.52,0.0021380417,316,82837504,0.118826866
-98.0,0.0007781782,649216,39933.40781760216,2061,8.583934,1500,0.5827764570713043,1.5150979,1500.0,1500,-134.0,-138.34,0.0021853738,317,83099648,0.09315491
-98.0,0.00025647008,651264,40056.79192852974,2124,7.1879663,1500,0.5894233286380768,1.5269966,1500.0,1500,-134.0,-138.34,0.0017503195,318,83361792,0.0761385
-98.0,5.5126988e-05,653312,40181.39296245575,2104,8.902274,1500,0.544826477766037,1.523202,1500.0,1500,-134.0,-138.12,0.0011896401,319,83623936,0.03299904
-98.0,0.00040611284,655360,40306.13778614998,2101,7.890973,1500,0.5484306812286377,1.542155,1500.0,1500,-134.0,-138.12,0.001553227,320,83886080,0.06461239
-98.0,0.000620254,657408,40430.72882795334,2104,9.576473,1500,0.5250377058982849,1.529599,1500.0,1500,-134.0,-138.18,0.0018888593,321,84148224,0.0981493
-98.0,0.00048195873,659456,40555.65431165695,2098,8.143288,1500,0.5368933975696564,1.5444332,1500.0,1500,-138.0,-138.34,0.0016958138,322,84410368,0.07394791
-98.0,0.00040325575,661504,40680.421813726425,2101,9.479312,1500,0.49560409784317017,1.5372008,1500.0,1500,-134.0,-138.34,0.0012993005,323,84672512,0.0568552
-98.0,4.2647727e-05,663552,40806.92135357857,2072,7.5102134,1500,0.5737275779247284,1.5393643,1500.0,1500,-138.0,-138.46,0.0012481121,324,84934656,0.04050064
-98.0,-1.0309823e-05,665600,40933.41122317314,2072,7.991529,1500,0.5291785597801208,1.53746,1500.0,1500,-138.0,-138.56,0.0015766964,325,85196800,0.040833473
-98.0,0.00037056085,667648,41058.46991968155,2096,9.534045,1500,0.5198142230510712,1.5519948,1500.0,1500,-134.0,-138.5,0.0014170608,326,85458944,0.059737206
-98.0,0.00032308503,669696,41184.5554087162,2079,8.067281,1500,0.5453578233718872,1.5498378,1500.0,1500,-134.0,-138.34,0.0015184415,327,85721088,0.058070183
-98.0,0.00037768853,671744,41310.69949364662,2078,9.006275,1500,0.5654758512973785,1.5412221,1500.0,1500,-134.0,-138.16,0.0015022748,328,85983232,0.061697006
-98.0,0.00031869177,673792,41436.823957681656,2078,7.837598,1500,0.563161164522171,1.5560539,1500.0,1500,-138.0,-138.28,0.0014193307,329,86245376,0.04529476
-98.0,0.00071464805,675840,41563.40643119812,2070,9.421142,1500,0.5537226796150208,1.5414532,1500.0,1500,-134.0,-138.32,0.0021079606,330,86507520,0.091796875
-98.0,0.0005756079,677888,41689.86986589432,2073,7.2929277,1500,0.6059998273849487,1.5419809,1500.0,1500,-138.0,-138.56,0.0020052006,331,86769664,0.10414028
-98.0,0.0003553491,679936,41816.33304452896,2072,8.320944,1500,0.6010648310184479,1.5370699,1500.0,1500,-134.0,-138.5,0.0015818655,332,87031808,0.07215309
-98.0,0.00064377766,681984,41940.35228848457,2113,7.275386,1500,0.6036264598369598,1.5678023,1500.0,1500,-134.0,-138.36,0.001923522,333,87293952,0.079922676
-98.0,0.00019199289,684032,42064.25412559509,2115,9.451574,1500,0.5451999306678772,1.5442792,1500.0,1500,-138.0,-138.36,0.0015078061,334,87556096,0.04716587
-98.0,0.0003533441,686080,42189.26406598091,2097,7.8749065,1500,0.5863394439220428,1.5534372,1500.0,1500,-134.0,-138.16,0.0012624905,335,87818240,0.050538063
-98.0,0.00010775341,688128,42314.997824430466,2084,8.946992,1500,0.5661744177341461,1.5344852,1500.0,1500,-134.0,-138.22,0.0011592475,336,88080384,0.045570374
-98.0,0.0003755778,690176,42442.88545918465,2049,7.492607,1500,0.6175203621387482,1.5349057,1500.0,1500,-134.0,-138.4,0.0017447412,337,88342528,0.0752449
-98.0,0.00029076173,692224,42569.229219436646,2074,6.948172,1500,0.6209052205085754,1.497324,1500.0,1500,-138.0,-138.62,0.0016559068,338,88604672,0.07780743
-98.0,0.00024716437,694272,42693.93073582649,2102,8.479,1500,0.612680047750473,1.5371429,1500.0,1500,-138.0,-138.68,0.0011484842,339,88866816,0.040599823
-98.0,0.00066892593,696320,42818.31191444397,2107,7.6667347,1500,0.6104027330875397,1.5251538,1500.0,1500,-134.0,-138.64,0.0021879633,340,89128960,0.09904957
-98.0,0.0011232093,698368,42944.85517454147,2071,8.630711,1500,0.6379663944244385,1.4999337,1500.0,1500,-138.0,-139.38,0.0018965587,341,89391104,0.098651886
-98.0,0.0009882142,700416,43071.03790855408,2077,7.1951103,1500,0.6312880516052246,1.4915959,1500.0,1500,-138.0,-139.56,0.0027203583,342,89653248,0.12524319
-98.0,0.00036692596,702464,43197.04772925377,2080,8.102396,1500,0.6348351836204529,1.4753556,1500.0,1500,-138.0,-139.62,0.0014220582,343,89915392,0.071908
-98.0,0.00028672125,704512,43323.382457494736,2075,6.2355003,1500,0.678675651550293,1.4671822,1500.0,1500,-138.0,-139.58,0.0019709307,344,90177536,0.08072758
-98.0,0.0007245245,706560,43450.860572338104,2056,7.318138,1500,0.6659243702888489,1.4413002,1500.0,1500,-138.0,-139.46,0.0028435353,345,90439680,0.10708809
-98.0,0.00040827948,708608,43578.76000213623,2049,6.437479,1500,0.6644310653209686,1.4521238,1500.0,1500,-138.0,-139.9,0.0020302786,346,90701824,0.08891678
-98.0,0.00033375714,710656,43705.79629778862,2063,7.352284,1500,0.6711640059947968,1.4256425,1500.0,1500,-138.0,-139.84,0.0016771619,347,90963968,0.06903267
-98.0,0.00044655116,712704,43832.320900440216,2071,6.38919,1500,0.6823844015598297,1.4352273,1500.0,1500,-138.0,-139.92,0.0016376051,348,91226112,0.0708189
-98.0,7.5540265e-05,714752,43960.06968212128,2052,7.229001,1500,0.6709129512310028,1.4134145,1500.0,1500,-138.0,-140.06,0.0015398375,349,91488256,0.043130875
-98.0,0.0013074162,716800,44085.43022751808,2091,6.624159,1500,0.6748749315738678,1.4519849,1500.0,1500,-138.0,-139.9,0.002199695,350,91750400,0.10935593
-98.0,0.00014148695,718848,44211.533527851105,2079,7.3120723,1500,0.6282325685024261,1.4340154,1500.0,1500,-138.0,-139.38,0.0018834375,351,92012544,0.0522871
-98.0,0.00068945915,720896,44338.06113219261,2071,8.107251,1500,0.6497724056243896,1.4484329,1500.0,1500,-138.0,-139.54,0.0014242035,352,92274688,0.07043171
-98.0,0.008333924,722944,44464.558562755585,2072,6.705809,1500,0.6516648828983307,1.4451635,1500.0,1500,-138.0,-139.24,0.011591771,353,92536832,0.29094887
-98.0,9.101696e-06,724992,44590.6547062397,2078,7.366541,1500,0.6625238955020905,1.4663619,1500.0,1500,-138.0,-139.22,0.00079928467,354,92798976,0.034193993
-98.0,0.0024339983,727040,44715.42693257332,2101,6.208026,1500,0.6834011673927307,1.4535788,1500.0,1500,-138.0,-138.92,0.0035478207,355,93061120,0.22182083
-98.0,0.0006887964,729088,44842.90467405319,2056,7.273377,1500,0.6736696660518646,1.450583,1500.0,1500,-138.0,-139.22,0.001802642,356,93323264,0.08956432
-98.0,0.0008805942,731136,44967.48863577843,2104,6.5991774,1500,0.6868768632411957,1.461906,1500.0,1500,-138.0,-139.0,0.0023862647,357,93585408,0.11543369
-98.0,0.00025953486,733184,45094.070654153824,2070,7.648664,1500,0.6567044258117676,1.4752419,1500.0,1500,-138.0,-139.18,0.0013234029,358,93847552,0.041641235
-98.0,0.0005269737,735232,45221.344645261765,2059,6.457665,1500,0.6908402740955353,1.4807191,1500.0,1500,-138.0,-139.12,0.0019243138,359,94109696,0.0840683
-98.0,0.0002121214,737280,45345.12821650505,2117,7.4838457,1500,0.6545534431934357,1.4701124,1500.0,1500,-136.0,-139.56,0.0020233807,360,94371840,0.08307457
-98.0,0.00023250743,739328,45469.42871785164,2109,6.2815866,1500,0.696100503206253,1.4892236,1500.0,1500,-138.0,-139.12,0.0012910279,361,94633984,0.04486084
-98.0,0.00023100182,741376,45593.78503847122,2108,7.3006434,1500,0.6691314280033112,1.4746639,1500.0,1500,-138.0,-139.18,0.0012483369,362,94896128,0.037905693
-98.0,0.00020200507,743424,45719.3190305233,2088,5.8997607,1500,0.7255240678787231,1.4971172,1500.0,1500,-138.0,-139.04,0.0014309839,363,95158272,0.057715416
-98.0,0.00073407736,745472,45844.198939561844,2099,6.385947,1500,0.6833756864070892,1.4723952,1500.0,1500,-138.0,-139.32,0.0021381467,364,95420416,0.100572586
