advmean,n_updates,best_ext_ret,opt_clipfrac,vpredstd,rank,tps,recent_best_ext_ret,opt_vf,rew_mean,opt_dyn_loss,eprew_recent,tcount,vpredmean,eprew,ups,retmean,opt_feat_var,retstd,opt_ent,advstd,opt_approxkl,eplen,ev,opt_tot,epcount,total_secs,opt_pg
-0.0678308,484,373.25,0.0,52.604176,0,573.4122235080129,370.55,85.373344,0.14196384,0.072231665,113.90488599348535,123851199.0,14.061313,137.843,0.002239891498078175,13.993483,0.20994985,53.581993,0.9886553,11.5955715,3.8305466e-12,820.18,0.9531675800681114,85.68765,7375.0,10899.528767108917,0.31529996
0.021069298,485,373.25,0.0,52.67644,0,570.4036455066478,361.85,69.34691,0.16026522,0.06633639,123.63069620253165,124107078.0,15.08101,149.689,0.002228139240260343,15.102081,0.19019571,54.42015,1.0309466,11.198128,3.1763702e-12,801.14,0.9576580002903938,70.66742,7691.0,11348.33375287056,1.3215456
0.103486225,486,373.25,0.0,50.98452,0,571.1789692769315,366.1,51.920666,0.12853892,0.06255175,98.43253968253968,124364943.0,12.382728,101.146,0.002231167848738014,12.486213,0.18125175,52.23283,1.0605459,11.686321,3.2056111e-12,821.42,0.9499425701797009,50.735218,8006.0,11796.529526472092,-1.184386
-0.20238991,487,373.25,0.0,54.392178,0,569.0082356926358,364.05,47.13797,0.14701365,0.062216613,115.50769230769231,124618243.0,16.054619,137.54399999999998,0.0022226884206743586,15.85223,0.17729132,55.049187,1.0721995,11.252478,3.2263558e-12,801.24,0.9582174867391586,47.649372,8318.0,12246.435141086578,0.5124739
-0.1479815,488,373.25,0.0,51.96891,0,567.2878479887511,369.1,64.99048,0.14007373,0.06734957,103.59068322981365,124880560.0,14.264849,76.766,0.002215968156206059,14.116867,0.19784799,52.852985,1.039791,12.19993,3.7679586e-12,832.94,0.9467185996472836,64.33952,8640.0,12697.70516371727,-0.6499167
-0.16427937,489,374.3,0.0,49.99255,0,564.2669018124055,374.3,48.84111,0.14333768,0.06555302,115.37133550488602,125130264.0,14.825606,125.9575,0.0022041675852047093,14.661327,0.1906506,51.930847,1.0281645,11.707574,3.4497054e-12,809.18,0.9491743370890617,49.16187,8947.0,13151.391175031662,0.32178515
-0.5675816,490,374.3,0.0,51.408337,0,564.4547039461266,358.45,81.37079,0.13383158,0.064578034,101.17145110410095,125389074.0,16.008,82.541,0.002204901187289557,15.44042,0.1882753,52.394005,1.0400437,11.593586,3.3702535e-12,831.43,0.9510365091264248,82.01694,9264.0,13604.926238536835,0.64719224
-0.233895,491,374.3,0.0,48.387955,0,571.9304669581096,367.8,69.297356,0.1393726,0.06485031,107.37888888888888,125646209.0,13.827053,75.1775,0.0022341033865551155,13.593158,0.18992114,50.572994,1.0011742,11.686926,3.2025214e-12,827.24,0.9465972930192947,69.44012,9579.0,14052.533097743988,0.14375971
0.14991398,492,374.3,0.0,51.661785,0,570.0637778779012,367.2,84.349686,0.17491108,0.06904262,139.8891025641026,125895145.0,15.458004,120.8715,0.0022268116323355515,15.607917,0.19542657,54.156227,1.043002,11.239897,3.712135e-12,797.59,0.956924743950367,83.87675,9891.0,14501.605657577515,-0.47189307
-0.23162894,493,374.3,0.0,48.597393,0,569.904862338086,364.1,79.16942,0.1402943,0.0671398,104.98937500000002,126156660.0,13.5092745,115.10799999999999,0.0022261908685081485,13.277647,0.19002126,50.850636,1.0592352,11.541288,3.6184237e-12,815.24,0.9484871216118336,78.56098,10211.0,14950.803439378738,-0.6073793
0.3350471,494,374.3,0.0,52.587814,0,570.7499073557543,367.4,77.93839,0.17878252,0.06938858,141.74251592356688,126408266.0,14.755953,164.14199999999997,0.002229491825608415,15.091001,0.19740877,54.799545,1.0488719,11.572678,3.5286685e-12,791.5,0.9554021656513214,77.53575,10525.0,15399.336144685745,-0.40159264
-1.017407,495,374.3,0.0,54.14232,0,557.5481473310797,366.1,73.01153,0.16270483,0.06815625,126.65221518987342,126662731.0,20.42463,133.74299999999997,0.00217792245051203,19.407219,0.19189985,55.25415,1.0547007,11.50817,3.4940464e-12,791.47,0.9566206783056259,74.91672,10841.0,15858.489315986633,1.9062451
-0.83415896,496,374.3,0.0,54.74803,0,573.3129986523217,364.95,90.84719,0.1545609,0.06707582,118.08703125000002,126923354.0,19.227472,147.7885,0.0022395039009856315,18.393312,0.1934349,55.582428,1.0672151,11.485751,3.5585961e-12,797.3,0.9572984427213669,91.77332,11161.0,16305.01678109169,0.92720133
-0.5454629,497,374.3,0.0,53.881786,0,564.6899834327664,369.05,64.329575,0.15285265,0.067767866,111.2068535825545,127182743.0,17.956001,132.70499999999998,0.002205820247784244,17.410538,0.19818765,55.011944,1.0470511,11.51226,3.622611e-12,802.17,0.9562067463994026,64.62049,11482.0,16758.362878084183,0.29196674
-0.88490844,498,374.3,0.0,55.805077,0,570.4531158503588,364.55,70.35178,0.17853291,0.065748475,141.0820634920635,127435088.0,21.354843,116.0495,0.002228332483790464,20.469934,0.18817694,56.639217,1.0497981,11.858358,3.303705e-12,810.52,0.9561656415462494,71.15638,11797.0,17207.12894296646,0.80564463
-1.2722992,499,374.3,0.0,56.07299,0,563.7692991606067,365.3,83.37806,0.1606621,0.061892185,127.97443729903537,127687839.0,22.623234,112.47,0.00220222382484612,21.350937,0.17511229,56.394005,1.0820861,12.386485,3.3717465e-12,821.23,0.9517574422061443,85.04454,12108.0,17661.215393543243,1.6675609
-1.5349007,500,374.3,0.0,56.62037,0,570.4180266775538,359.6,106.284454,0.13619491,0.0647938,102.82066246056783,127948319.0,22.113852,88.37449999999998,0.0022281954167091946,20.57895,0.18403128,55.700558,1.0457712,12.754603,3.466782e-12,831.48,0.9475657753646374,108.031525,12425.0,18110.00906419754,1.7481196
-0.28228134,501,374.3,0.0,53.89161,0,564.864401869805,371.35,83.18423,0.17837964,0.066948555,143.3249201277955,128199969.0,18.934446,113.941,0.002206501569803926,18.652168,0.18948084,55.346233,1.0271056,11.954955,3.2003417e-12,816.65,0.9533426873385906,82.98178,12738.0,18563.215177297592,-0.20141692
-0.45824325,502,374.3,0.0,51.728607,0,571.0545369569281,365.35,65.75611,0.1598683,0.0669245,119.19812499999998,128458318.0,18.339235,127.80949999999999,0.002230681784988001,17.88099,0.1893207,53.488968,1.0711347,11.473562,3.313506e-12,803.36,0.9539883174002171,66.285545,13058.0,19011.508612394333,0.5305027
0.011845442,503,374.3,0.0,52.501755,0,571.8097463405651,360.95,55.739017,0.16138399,0.06452902,125.73569182389939,128714995.0,15.621198,110.20100000000002,0.0022336318216428326,15.633043,0.18695468,54.14474,1.0807369,11.162017,3.1752418e-12,822.38,0.9575015790760517,55.595608,13376.0,19459.209970474243,-0.1423293
